Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Silvia Farina Elia [ITA],4,1,80.0%,1,1,0,100.0%,1999,2004,0,,,,,,,,,,
4,Magdalena Maleeva [BUL],1,3,25.0%,1,0,1,0.0%,1999,2004,0,,,,,,,,,,
4,Conchita Martinez [ESP],1,3,25.0%,1,1,0,100.0%,2001,2004,0,,,,,,,,,,
4,Alina Jidkova [RUS],2,2,50.0%,1,0,1,0.0%,2000,2003,0,,,,,,,,,,
4,Silvija Talaja [CRO],4,0,100.0%,0,0,0,-,1999,2002,0,,,,,,,,,,
4,Jelena Dokic [AUS],0,4,0.0%,2,0,2,0.0%,2000,2002,0,,,,,,,,,,
3,Henrieta Nagyova [SVK],1,2,33.3%,1,1,0,100.0%,2001,2004,0,,,,,,,,,,
3,Nadia Petrova [RUS],2,1,66.7%,0,0,0,-,2001,2003,0,,,,,,,,,,
3,Jill Craybas [USA],2,1,66.7%,1,0,1,0.0%,2001,2003,1,1.37,4.5%,9.1%,61.4%,70.4%,29.4%,54.5%,62.1%,0.0%,66.7%
3,Amelie Mauresmo [FRA],0,3,0.0%,1,0,1,0.0%,2003,2003,1,0.59,0.0%,16.3%,51.2%,50.0%,19.0%,34.9%,38.1%,25.0%,66.7%
3,Tatiana Panova [RUS],1,2,33.3%,0,0,0,-,2000,2003,0,,,,,,,,,,
3,Meghann Shaughnessy [USA],1,2,33.3%,1,0,1,0.0%,2000,2002,0,,,,,,,,,,
3,Eva Bes Ostariz [ESP],2,1,66.7%,0,0,0,-,1999,2000,0,,,,,,,,,,
2,Rika Fujiwara [JPN],2,0,100.0%,1,1,0,100.0%,2003,2005,0,,,,,,,,,,
2,Katarina Srebotnik [SLO],1,1,50.0%,1,0,1,0.0%,2003,2005,0,,,,,,,,,,
