Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,2,1,1,50.0%,2-2,50.0%,20-20,50.0%,1-1,50.0%,0,,,,,,,,,,,,R16 (Auckland)
2004,20,7,13,35.0%,19-27,41.3%,198-224,46.9%,1-2,33.3%,3,-,-,5.4%,10.0%,60.2%,63.9%,44.3%,56.1%,44.7%,50.3%,1.02,SF (s Hertogenbosch)
2003,41,22,19,53.7%,47-46,50.5%,426-426,50.0%,5-6,45.5%,5,-,-,2.2%,9.2%,57.4%,57.7%,36.2%,48.5%,49.5%,49.0%,0.96,F (Toronto)
2002,14,7,7,50.0%,15-12,55.6%,134-122,52.3%,3-2,60.0%,0,,,,,,,,,,,,SF (Pattaya)
2001,38,20,18,52.6%,43-41,51.2%,397-393,50.3%,4-4,50.0%,0,,,,,,,,,,,,QF (3x)
2000,15,4,11,26.7%,13-22,37.1%,156-181,46.3%,2-5,28.6%,0,,,,,,,,,,,,R16 (3x)
1999,6,4,2,66.7%,10-7,58.8%,77-70,52.4%,0-0,-,0,,,,,,,,,,,,SF (Luxembourg)
Career,136,65,71,47.8%,149-157,48.7%,1408-1436,49.5%,16-20,44.4%,8,-,-,3.7%,9.5%,58.6%,60.6%,39.7%,51.9%,47.4%,49.6%,0.99,
