Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2002,3,2,1,66.7%,5-2,71.4%,37-21,63.8%,0-0,-,0,,,,,,,,,,,,QF (Boynton Beach 75K)
2000,2,1,1,50.0%,2-2,50.0%,17-14,54.8%,0-0,-,0,,,,,,,,,,,,R16 (West Palm 75K)
1999,9,8,1,88.9%,16-3,84.2%,106-49,68.4%,0-0,-,0,,,,,,,,,,,,W (San Severo 10K)
Career,14,11,3,78.6%,23-7,76.7%,160-84,65.6%,0-0,-,0,,,,,,,,,,,,
