Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,L vs Fucsovics,4.6,4.6,4.6,45.0%,42.1%,37.5%,29.4%,49.6%,33.3%,-3.5,-3.2,-5.5,-7.2
2026 Australian Open QF,L vs Djokovic,4.5,4.6,4.4,41.3%,66.7%,60.0%,56.3%,54.2%,53.8%,9.0,6.4,5.5,9.6
2026 Australian Open R16,W vs Fritz,4.0,4.0,4.0,64.8%,48.4%,30.8%,62.5%,50.9%,55.6%,8.0,6.5,-1.0,-1.8
2026 Hong Kong F,L vs Bublik,4.2,4.5,3.9,45.1%,46.4%,58.8%,30.8%,51.6%,59.3%,8.0,8.0,-0.5,-1.4
2026 Hong Kong R16,W vs Etcheverry,5.6,5.4,5.7,45.3%,50.0%,76.2%,61.8%,49.8%,47.4%,3.5,1.6,3.5,3.1
2025 Tour Finals RR,L vs Alcaraz,3.8,3.6,4.0,45.5%,21.7%,36.4%,66.7%,49.4%,46.2%,-2.5,-4.1,-3.5,-8.5
2025 Tour Finals RR,W vs De Minaur,5.3,5.8,5.0,49.0%,59.5%,36.0%,51.6%,46.5%,38.6%,10.5,5.5,8.5,5.9
2025 Tour Finals RR,L vs Fritz,4.0,4.0,4.1,45.9%,40.6%,41.7%,38.5%,55.9%,43.0%,4.0,4.0,-2.5,-5.2
2025 Athens F,L vs Djokovic,5.1,5.1,5.1,46.4%,41.5%,57.7%,55.2%,48.6%,47.9%,1.5,0.8,3.0,2.8
2025 Athens SF,W vs Korda,3.9,4.1,3.7,59.3%,51.1%,25.0%,43.8%,50.7%,56.8%,3.0,2.5,5.5,9.8
2025 Brussels QF,L vs Mpetshi Perricard,2.9,3.3,2.4,43.2%,50.0%,55.6%,66.7%,54.8%,59.6%,-0.5,-1.0,6.5,31.0
2025 Shanghai R64,W vs Comesana,5.6,5.5,5.6,52.8%,87.5%,66.7%,30.8%,56.9%,23.9%,14.0,12.8,3.0,4.8
2025 Chengdu F,L vs Tabilo,4.3,3.8,4.7,52.3%,60.4%,36.0%,47.1%,56.8%,49.4%,15.5,8.1,7.0,9.7
2025 Chengdu SF,W vs Shevchenko,3.7,3.3,4.0,62.7%,70.8%,50.0%,50.0%,59.9%,59.3%,18.0,25.4,1.0,4.3
2025 Chengdu R16,W vs Prizmic,4.7,4.4,5.0,58.2%,52.3%,38.1%,66.7%,53.6%,38.3%,6.0,3.7,0.0,0.0
2025 US Open QF,L vs Sinner,4.7,4.4,4.9,43.1%,34.5%,32.0%,46.7%,51.6%,50.4%,0.5,0.4,-4.0,-6.3
2025 US Open R32,W vs Cobolli,4.5,4.8,4.1,59.7%,56.0%,76.9%,56.3%,60.7%,43.2%,14.0,11.0,6.5,13.0
2025 Canada R64,W vs Duckworth,2.9,2.7,3.1,59.0%,54.5%,57.1%,50.0%,50.0%,22.2%,10.5,18.1,3.0,6.7
2025 Washington R32,L vs Norrie,4.8,3.8,5.6,58.5%,36.6%,47.4%,31.8%,46.0%,36.0%,8.5,6.1,1.0,0.9
2025 Roland Garros SF,L vs Alcaraz,4.4,4.5,4.4,48.4%,32.0%,44.8%,46.2%,55.3%,32.9%,-1.5,-1.0,1.0,1.1
Career (136 matches),,4.4,4.6,4.3,50.6%,49.5%,50.5%,50.0%,52.4%,35.5%,8.4,6.1,1.6,1.9
