Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R64,L vs Fucsovics,42% (5/12),50% (1/2),0/0,0/0,64% (7/11),3/5,2/3,- (0/0),- (0/0)
2026 Australian Open R16,W vs Fritz,83% (15/18),44% (4/9),3/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2026 Hong Kong F,L vs Bublik,53% (8/15),33% (1/3),0/0,0/0,57% (4/7),2/4,2/3,50% (2/4),0% (0/5)
2026 Hong Kong R16,W vs Etcheverry,65% (13/20),63% (5/8),2/2,1/1,33% (1/3),2/3,0/0,60% (3/5),0% (0/5)
2025 Tour Finals RR,L vs Alcaraz,42% (5/12),0% (0/2),0/0,0/0,40% (2/5),2/4,1/2,- (0/0),- (0/0)
2025 Tour Finals RR,W vs De Minaur,78% (14/18),25% (3/12),2/3,1/2,60% (3/5),1/2,0/0,- (0/0),- (0/0)
2025 Tour Finals RR,L vs Fritz,41% (7/17),0% (0/4),0/0,0/0,83% (10/12),2/4,1/2,- (0/0),- (0/0)
2025 Athens F,L vs Djokovic,61% (11/18),33% (3/9),1/2,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2025 Athens SF,W vs Korda,57% (13/23),71% (5/7),2/2,1/1,60% (3/5),1/2,1/1,- (0/0),- (0/0)
2025 Brussels QF,L vs Mpetshi Perricard,59% (10/17),- (0/0),0/2,0/0,67% (2/3),2/4,2/3,67% (6/9),22% (2/9)
2025 Shanghai R64,W vs Comesana,80% (8/10),44% (4/9),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Chengdu F,L vs Tabilo,72% (13/18),22% (2/9),1/3,0/2,0% (0/1),1/3,0/1,50% (3/6),33% (2/6)
2025 Chengdu SF,W vs Shevchenko,80% (8/10),50% (4/8),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Chengdu R16,W vs Prizmic,92% (12/13),50% (4/8),2/2,1/1,60% (3/5),0/1,0/0,- (0/0),- (0/0)
2025 US Open QF,L vs Sinner,88% (7/8),0% (0/7),0/0,0/0,17% (1/6),0/3,0/1,- (0/0),- (0/0)
2025 Canada R64,W vs Duckworth,83% (10/12),33% (3/9),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 Washington R32,L vs Norrie,69% (9/13),18% (2/11),1/1,0/0,43% (3/7),4/6,2/3,- (0/0),- (0/0)
2025 Roland Garros QF,W vs Tiafoe,69% (18/26),45% (5/11),3/5,1/3,67% (2/3),0/1,0/0,- (0/0),- (0/0)
2025 Roland Garros R16,W vs Rune,50% (16/32),67% (6/9),3/5,1/2,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2025 Roland Garros R32,W vs Navone,74% (14/19),42% (8/19),3/5,1/1,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2026 (4 matches),,63.1%,50.0%,100.0%,100.0%,60.9%,58.3%,66.7%,55.6%,0.0%
2025 (38 matches),,65.2%,38.3%,66.3%,63.2%,58.7%,43.1%,39.1%,67.1%,32.4%
2024 (39 matches),,64.9%,36.5%,52.6%,53.5%,56.6%,51.4%,48.4%,71.9%,27.2%
2023 (19 matches),,57.1%,41.6%,58.1%,50.0%,53.7%,44.6%,38.1%,64.5%,50.0%
2022 (19 matches),,67.4%,53.6%,50.0%,42.9%,59.3%,51.9%,56.3%,65.4%,32.7%
Career (151 matches),,64.9%,41.0%,57.3%,53.1%,57.2%,48.4%,46.3%,68.6%,33.0%
