Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Indian Wells R64,L vs Fucsovics,69.0%,37.5%,1.7%,1/0,2.41,9.8%,61.1%,31.8%,2.8%,2.42,15.6%,90.0%,44.4%,0.0%,2.39,0.0%
2026 Australian Open QF,L vs Djokovic,82.4%,55.7%,2.4%,2/0,2.27,0.0%,79.6%,48.8%,1.9%,2.29,0.0%,90.0%,66.7%,3.3%,2.24,0.0%
2026 Australian Open R16,W vs Fritz,71.4%,53.3%,1.2%,1/0,1.85,10.4%,62.0%,58.1%,2.0%,1.83,15.6%,87.9%,48.3%,0.0%,1.91,0.0%
2026 Hong Kong F,L vs Bublik,65.7%,36.4%,7.5%,4/1,2.25,15.1%,64.7%,33.3%,7.8%,2.26,24.2%,91.7%,45.5%,8.3%,2.23,0.0%
2026 Hong Kong R16,W vs Etcheverry,70.2%,56.1%,3.2%,3/0,2.17,0.0%,63.6%,52.4%,3.0%,2.10,0.0%,85.7%,62.5%,3.6%,2.33,0.0%
2025 Tour Finals RR,L vs Alcaraz,76.0%,31.6%,6.0%,2/1,2.24,8.1%,65.7%,21.7%,2.9%,2.07,8.7%,100.0%,46.7%,13.3%,2.54,7.1%
2025 Tour Finals RR,W vs De Minaur,72.7%,50.0%,0.9%,0/1,1.89,3.3%,64.9%,54.2%,1.4%,1.94,4.9%,88.9%,43.8%,0.0%,1.78,0.0%
2025 Tour Finals RR,L vs Fritz,64.3%,36.1%,7.1%,2/2,2.40,0.0%,51.4%,31.6%,0.0%,2.31,0.0%,89.5%,41.2%,21.1%,2.55,0.0%
2025 Athens F,L vs Djokovic,69.1%,44.8%,4.1%,2/2,2.47,0.0%,68.9%,42.9%,4.9%,2.38,0.0%,75.8%,48.0%,3.0%,2.59,0.0%
2025 Athens SF,W vs Korda,67.9%,52.6%,4.8%,4/0,2.14,13.6%,65.3%,56.3%,4.1%,2.05,18.6%,80.6%,48.0%,6.5%,2.38,0.0%
2025 Brussels QF,L vs Mpetshi Perricard,51.6%,31.3%,1.6%,1/0,2.19,80.5%,49.0%,25.0%,0.0%,2.02,87.9%,66.7%,50.0%,8.3%,2.81,50.0%
2025 Shanghai R64,W vs Comesana,83.3%,55.0%,0.0%,0/0,2.13,11.4%,76.9%,40.0%,0.0%,2.13,19.0%,100.0%,70.0%,0.0%,2.14,0.0%
2025 Chengdu F,L vs Tabilo,75.6%,48.4%,3.3%,2/2,2.33,0.0%,69.9%,43.1%,0.0%,2.13,0.0%,92.1%,57.1%,10.5%,2.54,0.0%
2025 Chengdu SF,W vs Shevchenko,78.2%,62.8%,1.8%,0/1,2.04,25.0%,75.7%,67.9%,2.7%,2.21,40.0%,88.2%,53.3%,0.0%,1.78,0.0%
2025 Chengdu R16,W vs Prizmic,84.4%,46.1%,0.0%,0/0,2.33,2.2%,79.3%,43.5%,0.0%,2.45,0.0%,93.8%,50.0%,0.0%,2.07,6.7%
2025 US Open QF,L vs Sinner,64.0%,37.5%,0.0%,0/0,1.89,4.2%,50.0%,17.4%,0.0%,1.73,7.7%,86.2%,56.0%,0.0%,2.07,0.0%
2025 US Open R32,W vs Cobolli,72.2%,69.2%,1.9%,0/1,2.04,24.4%,71.0%,63.6%,0.0%,1.93,38.1%,85.0%,76.5%,5.0%,2.15,10.0%
2025 Canada R64,W vs Duckworth,65.6%,55.0%,6.6%,1/3,2.68,6.1%,60.0%,61.1%,3.3%,2.63,5.9%,81.5%,50.0%,11.1%,2.72,6.3%
2025 Washington R32,L vs Norrie,73.6%,37.3%,1.1%,0/1,2.17,0.0%,72.7%,35.0%,0.0%,2.00,0.0%,96.4%,40.7%,3.6%,2.33,0.0%
2025 Roland Garros SF,L vs Alcaraz,82.7%,34.3%,8.6%,3/4,2.17,7.3%,85.1%,32.5%,6.4%,2.18,8.8%,84.4%,37.0%,12.5%,2.14,4.0%
Career (136 matches),,73.3%,46.9%,3.3%,47.6%,2.25,9.4%,70.4%,43.3%,2.6%,2.20,12.8%,86.9%,52.7%,5.1%,2.32,3.6%
