Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,88,46,42,52.3%,101-93,52.1%,897-848,51.4%,8-4,66.7%,51,71.8%,28.4%,7.2%,8.3%,58.6%,70.9%,44.7%,60.1%,41.0%,50.5%,1.03
Grass,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,70.0%,0.0%,3.8%,5.1%,55.1%,65.1%,42.9%,55.1%,25.5%,43.4%,0.57
Carpet,3,1,2,33.3%,3-4,42.9%,30-41,42.3%,2-0,100.0%,1,55.6%,11.1%,9.1%,7.6%,65.2%,60.5%,39.1%,53.0%,32.1%,43.4%,0.68
Finals,3,1,2,33.3%,4-4,50.0%,36-33,52.2%,0-0,-,1,85.7%,14.3%,12.5%,1.3%,76.3%,72.1%,52.6%,67.5%,35.4%,51.2%,1.09
Semi-finals,6,3,3,50.0%,7-7,50.0%,66-72,47.8%,2-0,100.0%,3,69.2%,19.5%,6.4%,6.4%,64.7%,69.1%,44.6%,60.4%,38.4%,48.5%,0.97
Quarter-finals,12,6,6,50.0%,10-15,40.0%,101-117,46.3%,1-1,50.0%,8,68.7%,20.3%,8.3%,6.0%,61.8%,68.0%,46.4%,59.8%,36.5%,47.8%,0.91
vs Righties,41,15,26,36.6%,34-54,38.6%,366-438,45.5%,4-3,57.1%,23,66.0%,24.1%,6.7%,9.0%,57.3%,68.5%,41.2%,56.8%,38.8%,48.1%,0.90
vs Lefties,4,0,4,0.0%,1-8,11.1%,28-55,33.7%,1-0,100.0%,3,56.3%,12.1%,6.8%,5.8%,57.9%,66.4%,36.3%,53.7%,33.7%,43.3%,0.73
