Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 ITF Nottingham R32,W vs Oluwadare,36.5%,48.1%,62.1%,48.4%,67.7%,62.5%,41.2%,50.0%,0.0%,23.5%,23.5%,61.5%,0.0%,36.4%,100.0%,100
2024 Birmingham R32,L vs Shnaider,25.0%,36.8%,51.2%,40.0%,60.0%,61.9%,70.6%,50.0%,50.0%,13.0%,17.4%,40.0%,41.7%,0.0%,0.0%,-14
Last 52 Weeks (1 matches),,36.5%,48.1%,62.1%,48.4%,67.7%,62.5%,41.2%,50.0%,0.0%,23.5%,23.5%,61.5%,0.0%,36.4%,100.0%,100
Career (2 matches),,30.0%,41.7%,55.7%,43.9%,63.6%,62.2%,55.9%,50.0%,25.0%,17.5%,20.0%,48.5%,27.8%,18.2%,33.3%,30
