Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2004 Rome SF,L vs Nalbandian,67.4%,35.0%,4.5%,2/2,2.35,21.2%,64.8%,28.6%,5.6%,2.39,30.9%,89.3%,44.0%,3.6%,2.27,3.3%
2003 Roland Garros SF,L vs Ferrero,71.1%,43.5%,7.2%,2/5,2.35,1.2%,63.6%,37.1%,3.6%,2.27,2.3%,89.5%,50.0%,13.2%,2.44,0.0%
2003 Miami SF,L vs Agassi,61.1%,33.3%,16.7%,5/4,2.48,9.8%,66.7%,45.5%,3.0%,2.23,25.0%,73.3%,9.1%,53.3%,2.65,0.0%
2002 Roland Garros F,W vs Ferrero,74.8%,59.0%,4.5%,3/2,1.91,7.6%,80.0%,54.2%,6.7%,1.97,12.0%,85.4%,65.7%,2.4%,1.81,0.0%
2002 Roland Garros SF,W vs Corretja,80.5%,50.5%,3.3%,2/2,2.32,22.0%,82.7%,43.3%,3.7%,2.39,31.0%,84.2%,65.6%,2.6%,2.14,0.0%
2002 Rome QF,L vs Agassi,69.0%,34.5%,7.1%,3/0,2.17,2.4%,71.4%,35.0%,10.7%,2.16,3.4%,64.3%,33.3%,0.0%,2.21,0.0%
2001 Hamburg SF,L vs Ferrero,82.1%,25.0%,2.6%,0/1,2.41,0.0%,77.8%,21.4%,0.0%,2.47,0.0%,94.7%,27.8%,5.3%,2.25,0.0%
2000 Davis Cup World Group F RR,L vs Hewitt,67.4%,49.5%,4.2%,2/4,2.14,11.8%,59.3%,28.6%,3.4%,2.16,20.0%,86.1%,61.3%,5.6%,2.11,0.0%
1998 Rome SF,W vs Berasategui,76.0%,46.6%,0.0%,0/0,2.37,0.0%,79.1%,43.4%,0.0%,2.38,0.0%,87.0%,55.0%,0.0%,2.29,0.0%
1998 Hamburg F,W vs Corretja,88.0%,65.9%,2.0%,1/0,1.93,20.9%,84.0%,61.9%,0.0%,1.90,23.5%,100.0%,69.6%,4.3%,2.06,11.1%
1997 Cincinnati SF,L vs Sampras,40.0%,40.0%,6.0%,2/1,2.07,45.2%,35.1%,30.8%,2.7%,2.06,48.1%,70.0%,57.1%,20.0%,2.10,40.0%
1997 Davis Cup World Group QF RR,L vs Furlan,72.3%,46.7%,0.7%,0/1,2.19,36.6%,57.1%,35.0%,0.0%,2.17,52.9%,88.2%,53.7%,1.3%,2.24,0.0%
1996 Rome SF,L vs Muster,81.2%,36.2%,0.0%,0/0,2.17,6.8%,79.2%,34.2%,0.0%,2.14,7.3%,88.6%,38.7%,0.0%,2.28,5.6%
1996 Monte Carlo F,L vs Muster,84.8%,47.7%,0.0%,0/0,2.05,3.2%,86.4%,44.7%,0.0%,2.02,4.9%,89.7%,51.9%,0.0%,2.10,0.0%
1996 Monte Carlo SF,W vs Rios,79.2%,47.5%,2.6%,1/1,2.37,4.7%,60.0%,38.1%,0.0%,2.18,8.0%,100.0%,52.5%,5.0%,2.63,0.0%
Career (15 matches),,74.0%,46.1%,3.4%,50.0%,2.22,12.7%,71.0%,40.3%,2.5%,2.20,18.2%,87.9%,52.8%,5.1%,2.26,2.3%
