Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2004 Rome SF,L vs Nalbandian,0.0%,-,7.6%,60.0%,10.5%,9.8%,9.1%,5.5%,25.0%,1.0%,25.0%,-83,-75
2003 Roland Garros SF,L vs Ferrero,6.3%,85.7%,16.4%,74.3%,10.4%,11.3%,0.0%,4.5%,23.1%,3.3%,41.7%,-60,-39
2003 Miami SF,L vs Agassi,1.3%,0.0%,5.0%,28.6%,12.9%,25.9%,0.0%,8.5%,54.5%,2.5%,16.7%,-51,-26
2002 Roland Garros F,W vs Ferrero,2.0%,100.0%,8.5%,83.3%,15.8%,16.7%,17.6%,5.8%,17.4%,4.1%,50.0%,-4,-16
2002 Roland Garros SF,W vs Corretja,0.8%,0.0%,13.4%,66.7%,14.2%,20.6%,8.3%,10.1%,33.3%,1.7%,37.5%,-7,-23
2002 Rome QF,L vs Agassi,0.0%,-,4.3%,25.0%,10.2%,2.7%,11.8%,3.7%,14.3%,1.9%,50.0%,-61,-49
2001 Hamburg SF,L vs Ferrero,1.8%,100.0%,6.3%,66.7%,5.0%,14.6%,0.0%,1.1%,0.0%,1.4%,25.0%,-105,-112
2000 Davis Cup World Group F RR,L vs Hewitt,0.0%,-,5.8%,82.4%,12.4%,12.7%,6.8%,6.2%,26.9%,1.6%,27.3%,-56,-58
1998 Rome SF,W vs Berasategui,6.1%,100.0%,10.6%,84.2%,12.3%,11.9%,12.9%,5.6%,25.0%,1.9%,42.9%,-7,-4
1998 Hamburg F,W vs Corretja,2.0%,100.0%,7.0%,100.0%,15.6%,27.3%,4.5%,16.7%,33.3%,2.5%,20.0%,11,-12
1997 Cincinnati SF,L vs Sampras,3.7%,100.0%,5.4%,83.3%,11.9%,5.6%,0.0%,0.0%,0.0%,0.8%,100.0%,-32,-11
1997 Davis Cup World Group QF RR,L vs Furlan,0.7%,0.0%,11.6%,76.5%,20.9%,23.3%,32.0%,15.9%,20.0%,0.9%,75.0%,46,38
1996 Rome SF,L vs Muster,0.0%,-,8.7%,80.0%,8.4%,18.6%,0.0%,5.9%,18.2%,2.5%,16.7%,-57,-65
1996 Monte Carlo F,L vs Muster,0.0%,-,9.7%,48.3%,11.6%,18.2%,0.0%,7.2%,15.6%,2.7%,22.7%,-55,-54
1996 Monte Carlo SF,W vs Rios,0.0%,-,6.6%,83.3%,10.3%,21.4%,6.3%,6.9%,9.5%,1.1%,50.0%,-49,-53
Career (15 matches),,1.5%,81.0%,9.1%,71.2%,12.2%,16.3%,7.7%,6.9%,21.7%,2.1%,34.2%,-39,-38
