Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Alex Corretja [ESP],7,8,46.7%,5,5,0,100.0%,1996,2004,15,0.96,2.8%,2.9%,67.3%,64.2%,50.0%,59.5%,38.9%,63.1%,39.6%
13,Felix Mantilla [ESP],8,5,61.5%,4,3,1,75.0%,1996,2004,13,1.07,5.6%,2.4%,66.0%,71.4%,48.4%,63.6%,39.1%,55.4%,40.2%
12,Andrea Gaudenzi [ITA],8,4,66.7%,5,3,2,60.0%,1994,2002,11,1.19,5.0%,3.7%,68.1%,71.8%,50.6%,65.0%,41.8%,60.7%,39.4%
12,Slava Dosedel [CZE],8,4,66.7%,6,3,3,50.0%,1994,2001,11,1.09,4.5%,2.9%,68.8%,64.4%,54.6%,61.3%,42.1%,56.1%,46.0%
10,Tim Henman [GBR],3,7,30.0%,3,1,2,33.3%,1998,2004,10,0.84,3.0%,2.9%,65.8%,62.6%,48.8%,57.9%,35.5%,60.0%,33.9%
9,Yevgeny Kafelnikov [RUS],5,4,55.6%,3,2,1,66.7%,1996,2002,8,0.95,5.5%,2.2%,67.3%,68.1%,50.0%,62.2%,35.7%,66.0%,35.9%
8,Bohdan Ulihrach [CZE],6,2,75.0%,2,1,1,50.0%,1996,2004,8,1.19,5.6%,2.6%,62.4%,70.8%,54.5%,64.6%,42.1%,62.5%,45.5%
8,Hicham Arazi [MAR],6,2,75.0%,5,2,3,40.0%,1995,2004,8,1.17,6.8%,2.4%,62.5%,72.2%,53.7%,65.3%,40.6%,48.6%,42.6%
8,Nicolas Lapentti [ECU],6,2,75.0%,3,3,0,100.0%,1998,2003,8,1.00,3.5%,2.4%,66.5%,69.4%,52.5%,63.7%,36.3%,68.4%,35.1%
8,Gustavo Kuerten [BRA],2,6,25.0%,3,0,3,0.0%,1996,2002,8,0.96,6.6%,2.2%,58.0%,70.2%,53.2%,63.1%,35.5%,52.9%,40.4%
8,Marc Kevin Goellner [GER],5,3,62.5%,5,3,2,60.0%,1994,1998,7,1.16,3.9%,1.9%,74.0%,71.0%,58.3%,67.7%,37.5%,65.7%,54.1%
7,Juan Carlos Ferrero [ESP],3,4,42.9%,1,0,1,0.0%,1999,2006,7,1.00,3.4%,2.4%,62.9%,63.6%,50.2%,58.6%,41.4%,44.4%,50.9%
7,Lleyton Hewitt [AUS],1,6,14.3%,0,0,0,-,2000,2005,6,0.75,2.8%,3.0%,61.1%,56.1%,48.2%,53.0%,35.0%,50.0%,37.8%
7,Jiri Novak [CZE],6,1,85.7%,4,1,3,25.0%,1993,2004,6,1.16,3.4%,2.1%,60.7%,72.1%,52.2%,64.3%,41.3%,73.7%,41.1%
7,Wayne Ferreira [RSA],2,5,28.6%,4,2,2,50.0%,1997,2002,7,1.01,5.2%,2.8%,65.1%,69.8%,51.5%,63.4%,37.1%,59.6%,32.8%
