Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2004 Rome SF,L vs Nalbandian,4.8,5.2,4.3,55.0%,32.4%,23.8%,50.0%,47.3%,24.4%,3.5,2.0,-4.0,-2.6
2003 Roland Garros SF,L vs Ferrero,4.5,4.9,4.0,44.9%,43.1%,68.0%,39.1%,49.6%,31.9%,6.0,3.4,2.5,2.1
2003 Miami SF,L vs Agassi,4.3,4.6,3.9,46.6%,34.6%,37.5%,44.4%,45.7%,30.3%,9.0,8.2,-0.5,-0.5
2002 Roland Garros F,W vs Ferrero,4.4,5.0,3.8,54.5%,62.1%,64.7%,64.0%,55.4%,27.4%,23.0,11.3,-5.0,-4.0
2002 Roland Garros SF,W vs Corretja,4.5,4.4,4.5,57.9%,53.8%,42.9%,38.1%,60.7%,25.8%,19.5,7.3,2.5,1.9
2002 Rome QF,L vs Agassi,5.3,5.9,4.6,41.7%,35.0%,40.0%,25.0%,57.3%,26.4%,-6.0,-5.3,-3.5,-5.5
2001 Hamburg SF,L vs Ferrero,6.7,7.6,5.4,39.4%,39.1%,42.1%,23.8%,53.5%,11.5%,-2.0,-1.4,-13.0,-11.3
2000 Davis Cup World Group F RR,L vs Hewitt,5.3,5.8,4.7,44.6%,48.2%,48.5%,60.0%,52.4%,11.3%,23.5,6.9,2.5,0.9
1998 Rome SF,W vs Berasategui,4.8,4.4,5.1,60.4%,59.5%,35.7%,31.6%,52.3%,24.6%,10.0,5.2,-3.0,-2.3
1998 Hamburg F,W vs Corretja,4.8,4.6,4.9,67.3%,71.4%,41.7%,72.7%,59.6%,30.5%,18.0,15.9,9.5,17.9
1997 Cincinnati SF,L vs Sampras,3.1,4.0,2.1,41.6%,33.3%,66.7%,57.1%,58.9%,21.6%,3.5,4.9,-9.5,-25.0
1997 Davis Cup World Group QF RR,L vs Furlan,3.7,3.6,3.8,44.2%,56.8%,48.5%,46.2%,57.1%,14.6%,23.0,9.8,9.5,6.2
1996 Rome SF,L vs Muster,6.3,6.1,6.4,50.8%,51.2%,41.2%,38.2%,50.5%,26.4%,-0.5,-0.2,-1.5,-0.9
1996 Monte Carlo F,L vs Muster,6.2,6.2,6.2,46.8%,37.7%,55.8%,46.6%,55.6%,19.8%,31.5,7.2,-11.0,-3.8
1996 Monte Carlo SF,W vs Rios,4.8,5.2,4.2,51.8%,56.1%,44.0%,47.1%,42.2%,16.8%,2.0,1.3,8.0,4.7
Career (15 matches),,4.9,5.1,4.6,49.8%,49.1%,46.8%,46.2%,53.1%,21.9%,10.9,5.5,-1.1,-0.8
