Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,4,2,2,50.0%,6-5,54.5%,56-54,50.9%,1-0,100.0%,4,66.0%,28.6%,2.5%,3.2%,73.0%,62.2%,45.9%,57.8%,41.4%,49.3%,0.98,R16 (Barcelona)
2005,30,13,17,43.3%,27-41,39.7%,316-362,46.6%,5-8,38.5%,30,72.4%,21.8%,3.2%,2.8%,67.0%,64.4%,49.1%,59.4%,36.2%,48.2%,0.89,SF (2x)
2004,44,20,24,45.5%,53-57,48.2%,552-564,49.5%,8-11,42.1%,43,74.0%,24.3%,6.3%,2.7%,60.0%,67.6%,50.6%,60.8%,38.3%,49.6%,0.98,SF (Rome Masters)
2003,42,23,19,54.8%,64-55,53.8%,606-591,50.6%,11-11,50.0%,39,77.7%,23.4%,6.1%,2.9%,60.8%,69.6%,50.9%,62.3%,37.9%,50.3%,1.00,SF (2x)
2002,59,36,23,61.0%,92-68,57.5%,803-735,52.2%,11-11,50.0%,59,79.7%,24.2%,5.7%,2.0%,63.4%,70.2%,53.3%,64.0%,38.1%,51.0%,1.06,W (Roland Garros)
2001,49,27,22,55.1%,62-55,53.0%,586-566,50.9%,11-6,64.7%,48,75.2%,26.4%,4.4%,1.8%,66.7%,66.5%,52.5%,61.8%,39.4%,50.5%,1.03,F (Kitzbuhel)
2000,58,32,26,55.2%,84-65,56.4%,761-671,53.1%,6-11,35.3%,52,78.8%,26.3%,5.3%,2.1%,61.4%,68.2%,54.7%,63.0%,38.6%,50.9%,1.04,SF (3x)
1999,62,40,22,64.5%,93-60,60.8%,807-702,53.5%,16-10,61.5%,61,79.7%,26.3%,5.1%,2.6%,66.4%,69.8%,52.3%,63.9%,38.9%,51.4%,1.08,W (3x)
1998,73,47,26,64.4%,108-69,61.0%,898-765,54.0%,12-5,70.6%,72,78.3%,29.6%,4.0%,3.1%,69.2%,67.9%,50.3%,62.5%,41.2%,51.8%,1.10,W (2x)
1997,68,46,22,67.6%,106-56,65.4%,861-706,54.9%,14-10,58.3%,61,83.0%,27.7%,4.8%,3.1%,68.8%,70.6%,53.4%,65.3%,40.4%,52.4%,1.16,W (3x)
1996,81,52,29,64.2%,125-84,59.8%,1091-907,54.6%,12-19,38.7%,75,78.4%,30.7%,3.5%,2.6%,69.7%,67.2%,52.6%,62.8%,41.1%,51.8%,1.10,W (3x)
1995,55,33,22,60.0%,80-54,59.7%,676-594,53.2%,8-5,61.5%,55,77.0%,28.8%,2.6%,2.6%,73.0%,64.6%,52.5%,61.4%,40.7%,51.1%,1.05,W (Kitzbuhel)
1994,33,15,18,45.5%,32-46,41.0%,342-378,47.5%,1-5,16.7%,32,71.3%,25.5%,2.2%,3.2%,72.9%,61.9%,51.5%,59.1%,39.7%,49.2%,0.97,SF (3x)
1993,4,2,2,50.0%,5-6,45.5%,53-57,48.2%,1-1,50.0%,4,64.8%,31.5%,2.7%,2.7%,80.1%,56.3%,61.6%,57.4%,43.9%,50.5%,1.03,QF (Santiago)
Career,662,388,274,58.6%,937-721,56.5%,8408-7652,52.4%,117-113,50.9%,635,77.6%,26.8%,4.5%,2.6%,66.8%,67.6%,52.2%,62.5%,39.5%,50.9%,1.05,
