Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-04-21),1116,12,,,,,,,,,1465,12,,
2024,1120,12,,,,,,,,,1468,12
2023,671,57,,,,,,,,,,
2022,884,20,,,,,,,,,,
2021,646,57,,,,,,,,,,
2020,642,50,,,,,,,,,851,38
2019,759,28,,,,,,,,,1013,19
2018,815,5,,,,,,,,,806,14
2017,798,20,,,,,,,,,812,28
2016,661,32,,,,,,,,,943,19
2015,607,37,,,,,,,,,648,50
2014,599,35,,,,,,,,,695,33
2013,1190,5,,,,,,,,,,
2012,880,15,,,,,,,,,,
