Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,20,5,15,25.0%,14-26,35.0%,156-206,43.1%,1-2,33.3%,0,,,,,,,,,,,,QF (W15 Monastir)
2023,37,19,18,51.4%,39-38,50.6%,354-374,48.6%,5-2,71.4%,0,,,,,,,,,,,,F (W15 Monastir)
2022,30,11,19,36.7%,27-37,42.2%,264-307,46.2%,1-2,33.3%,0,,,,,,,,,,,,SF (W15 Monastir)
2021,53,24,29,45.3%,51-53,49.0%,461-455,50.3%,3-2,60.0%,0,,,,,,,,,,,,SF (2x)
2020,16,5,11,31.3%,11-16,40.7%,113-131,46.3%,1-2,33.3%,0,,,,,,,,,,,,QF (W15 Monastir)
2019,28,9,19,32.1%,20-38,34.5%,221-295,42.8%,1-1,50.0%,0,,,,,,,,,,,,SF (W15 Tabarka)
2018,36,17,19,47.2%,39-42,48.1%,353-367,49.0%,1-2,33.3%,0,,,,,,,,,,,,F (Monastir $15K)
2017,41,16,25,39.0%,37-53,41.1%,374-434,46.3%,4-5,44.4%,0,,,,,,,,,,,,SF (Hammamet $15K)
2016,20,11,9,55.0%,21-16,56.8%,181-161,52.9%,3-3,50.0%,0,,,,,,,,,,,,W (Hammamet $10K)
2015,52,31,21,59.6%,67-49,57.8%,536-489,52.3%,6-5,54.5%,0,,,,,,,,,,,,F (3x)
2014,6,1,5,16.7%,3-10,23.1%,51-68,42.9%,0-2,0.0%,0,,,,,,,,,,,,R16 (Sousse 10K)
2013,2,0,2,0.0%,1-4,20.0%,15-28,34.9%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
Career,341,149,192,43.7%,330-382,46.3%,3079-3315,48.2%,26-29,47.3%,0,,,,,,,,,,,,
