Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Tunis R32,L vs Grymalska,0.98,0.37,30.0,2.0,0.0%,41.7%,4.5%,31.8%,22.2%,25.0%
2019 W15 Tabarka R32,L vs Talbi,0.87,0.40,33.0,2.2,0.0%,45.8%,0.0%,38.1%,27.3%,26.3%
2019 W15 Tabarka R32,L vs Scholl,0.97,0.93,70.8,17.7,0.0%,50.8%,0.0%,46.3%,46.0%,53.3%
2019 W15 Monastir R32,L vs Lodikova,0.89,0.84,60.2,3.7,0.0%,54.2%,0.0%,52.3%,43.6%,44.2%
2019 W15 Monastir R32,L vs Lodikova,0.98,0.61,37.9,2.0,0.0%,48.5%,0.0%,34.4%,26.9%,47.6%
2019 Fed Cup RR,L vs Grabher,1.06,0.64,47.3,2.3,0.0%,44.8%,0.0%,44.4%,35.7%,30.8%
2019 W15 Monastir R32,L vs Michel,1.01,0.42,36.1,2.4,0.0%,37.0%,0.0%,53.8%,27.3%,17.6%
2017 Hammamet $15K R32,W vs Milenkovic,1.08,3.08,29.3,2.0,0.0%,82.4%,0.0%,66.7%,61.1%,82.4%
2017 Hammamet $15K R32,L vs Crescenzi,0.95,0.84,64.8,2.1,4.1%,53.1%,0.0%,53.2%,42.2%,40.5%
2017 Hammamet $15K R16,L vs Burger,0.98,0.77,49.5,2.6,0.0%,50.0%,0.0%,35.1%,38.9%,51.4%
2017 Lagos $25K R16,L vs Aksu,1.04,0.40,36.0,2.0,0.0%,45.5%,0.0%,36.8%,22.7%,22.2%
2017 Lagos $25K R16,L vs Aksu,0.87,0.75,59.1,2.7,0.0%,35.5%,0.0%,46.7%,52.6%,48.6%
2017 Lagos $25K R32,W vs Codino,1.16,1.18,70.6,121.2,0.0%,56.4%,0.0%,51.0%,43.5%,51.1%
2017 Hammamet $15K R32,L vs Kung,1.09,0.72,49.2,2.0,0.0%,38.2%,0.0%,44.8%,44.1%,32.3%
2017 Hammamet $15K R32,W vs Bandecchi,1.11,1.31,60.3,2.6,0.0%,55.3%,0.0%,47.2%,68.8%,44.8%
2017 Hammamet $15K R16,L vs Remy,0.99,0.70,40.2,2.0,0.0%,40.0%,0.0%,33.3%,42.3%,47.8%
2017 Hammamet $15K R32,W vs Napolitano,1.30,1.75,33.7,2.2,0.0%,64.3%,0.0%,56.0%,59.4%,46.4%
2017 Hammamet $15K QF,L vs Simic,0.86,0.66,41.9,2.1,0.0%,54.8%,0.0%,32.1%,42.4%,43.3%
2017 Hammamet $15K R16,W vs Lene,0.99,1.22,59.4,8.2,2.2%,58.7%,0.0%,53.8%,55.3%,51.2%
2017 Hammamet $15K R32,W vs Niedmers,1.10,1.15,71.3,11.0,0.0%,60.4%,0.0%,48.9%,44.2%,51.2%
2019 (7 matches),,0.96,0.67,50.4,2.7,0.0%,47.5%,0.4%,44.2%,36.2%,39.3%
2017 (22 matches),,1.02,0.97,53.9,2.7,0.8%,52.9%,0.1%,47.0%,47.8%,47.0%
2016 (7 matches),,1.02,0.96,56.0,2.6,0.4%,44.8%,0.9%,50.9%,50.2%,47.9%
2015 (23 matches),,0.99,1.05,52.6,2.4,0.3%,54.5%,0.6%,48.3%,51.0%,51.1%
2014 (2 matches),,0.96,1.08,43.8,2.2,0.0%,56.5%,2.5%,50.0%,51.1%,54.5%
Career (61 matches),,1.00,0.96,53.1,2.5,0.4%,52.0%,0.5%,47.6%,48.1%,48.1%
