Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1995 Davis Cup RR,L vs Sampras,1.01,0.85,54.9,3.3,7.3%,56.1%,6.8%,61.6%,36.3%,32.9%
1993 Hamburg F,L vs Stich,0.84,0.93,46.5,3.7,0.0%,60.3%,0.0%,76.1%,41.7%,29.6%
1992 Wimbledon R128,L vs Agassi,1.01,0.85,47.0,3.7,7.3%,58.5%,13.0%,55.8%,42.3%,29.2%
1992 Indian Wells F,L vs Chang,0.99,0.69,26.7,2.1,1.9%,46.3%,3.9%,56.9%,38.3%,28.2%
1991 Canada F,W vs Korda,1.12,1.19,56.3,41.5,4.5%,56.8%,0.0%,56.4%,59.2%,31.8%
1990 Monte Carlo F,W vs Muster,1.07,1.29,38.6,2.6,1.9%,52.8%,7.8%,64.7%,53.6%,46.0%
1990 Monte Carlo SF,W vs Sanchez,1.07,1.19,73.6,4.0,2.0%,61.2%,2.3%,59.1%,46.0%,41.9%
1995 (1 matches),,1.01,0.85,54.9,3.3,7.3%,56.1%,6.8%,61.6%,36.3%,32.9%
1993 (1 matches),,0.84,0.93,46.5,3.7,0.0%,60.3%,0.0%,76.1%,41.7%,29.6%
1992 (2 matches),,1.00,0.78,39.0,2.7,5.1%,53.7%,9.4%,56.3%,40.7%,28.8%
1991 (1 matches),,1.12,1.19,56.3,41.5,4.5%,56.8%,0.0%,56.4%,59.2%,31.8%
1990 (2 matches),,1.07,1.24,55.0,3.2,2.0%,56.9%,5.3%,62.1%,50.0%,44.1%
Career (7 matches),,1.00,0.96,48.9,3.5,3.9%,56.3%,5.5%,61.9%,44.4%,33.7%
