Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Jim Courier [USA],6,4,60.0%,4,3,1,75.0%,1988,1995,5,0.75,2.7%,5.5%,54.2%,65.6%,38.6%,53.2%,34.9%,53.5%,34.6%
10,Michael Stich [GER],4,6,40.0%,5,3,2,60.0%,1989,1995,5,0.84,0.9%,2.7%,59.5%,67.2%,46.6%,58.9%,34.4%,63.0%,20.7%
8,Michael Chang [USA],0,8,0.0%,1,0,1,0.0%,1989,1993,5,0.77,2.0%,3.2%,50.5%,57.5%,43.3%,50.5%,38.1%,55.4%,40.0%
8,Henri Leconte [FRA],0,8,0.0%,2,0,2,0.0%,1985,1991,1,0.79,3.0%,4.5%,69.7%,43.5%,55.0%,47.0%,41.7%,25.0%,80.0%
7,Arnaud Boetsch [FRA],1,6,14.3%,1,1,0,100.0%,1991,1996,6,0.83,2.9%,2.9%,52.8%,61.8%,43.3%,53.1%,39.2%,46.7%,44.4%
7,Boris Becker [GER],2,5,28.6%,3,2,1,66.7%,1986,1995,5,0.84,4.1%,5.5%,64.5%,62.4%,46.5%,56.7%,36.4%,59.6%,68.4%
7,Karel Novacek [CZE],4,3,57.1%,1,1,0,100.0%,1988,1995,5,0.93,5.0%,3.1%,54.5%,62.0%,48.3%,55.8%,41.3%,54.3%,46.2%
7,Jaime Yzaga [PER],5,2,71.4%,3,2,1,66.7%,1987,1994,3,0.99,4.8%,4.0%,50.5%,67.4%,43.0%,55.3%,44.1%,66.7%,38.2%
6,Sergi Bruguera [ESP],0,6,0.0%,1,1,0,100.0%,1990,1997,4,0.79,2.3%,4.6%,55.3%,59.3%,50.4%,55.3%,35.4%,54.3%,36.4%
6,Paul Haarhuis [NED],2,4,33.3%,2,0,2,0.0%,1991,1996,6,0.95,2.9%,2.3%,58.7%,59.6%,49.7%,55.6%,42.3%,48.1%,43.9%
6,Thomas Muster [AUT],2,4,33.3%,0,0,0,-,1987,1994,3,0.95,6.4%,3.6%,55.0%,65.9%,38.9%,53.8%,43.8%,37.0%,45.5%
6,Magnus Gustafsson [SWE],4,2,66.7%,2,2,0,100.0%,1989,1993,4,0.91,2.6%,2.3%,52.3%,58.5%,51.0%,54.9%,41.0%,57.5%,53.6%
6,Stefan Edberg [SWE],1,5,16.7%,2,0,2,0.0%,1988,1993,2,0.73,0.5%,2.7%,63.8%,63.6%,29.9%,51.4%,35.7%,58.6%,33.3%
6,Richey Reneberg [USA],5,1,83.3%,1,1,0,100.0%,1988,1993,1,1.04,0.0%,8.0%,51.0%,56.9%,44.9%,51.0%,51.2%,66.7%,46.2%
6,Mats Wilander [SWE],3,3,50.0%,1,1,0,100.0%,1986,1991,1,1.35,0.0%,4.7%,76.6%,67.3%,46.7%,62.5%,50.8%,50.0%,50.0%
