Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2001,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R32 (Dallas)
1998,11,10,1,90.9%,17-4,81.0%,116-75,60.7%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
1997,18,13,5,72.2%,23-13,63.9%,187-149,55.7%,6-4,60.0%,0,,,,,,,,,,,,W (San Antonio)
1996,8,5,3,62.5%,7-5,58.3%,61-49,55.5%,5-3,62.5%,0,,,,,,,,,,,,SF (Monterrey)
1995,21,13,8,61.9%,27-17,61.4%,216-183,54.1%,4-3,57.1%,0,,,,,,,,,,,,W (Aptos)
1994,23,13,10,56.5%,22-17,56.4%,181-169,51.7%,6-7,46.2%,0,,,,,,,,,,,,SF (2x)
1993,21,12,9,57.1%,21-19,52.5%,185-171,52.0%,5-1,83.3%,0,,,,,,,,,,,,F (Calgary)
1992,17,10,7,58.8%,21-12,63.6%,173-137,55.8%,3-4,42.9%,0,,,,,,,,,,,,F (2x)
1991,8,3,5,37.5%,6-8,42.9%,65-69,48.5%,2-3,40.0%,0,,,,,,,,,,,,R16 (3x)
1989,2,0,2,0.0%,0-3,0.0%,9-18,33.3%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
Career,130,79,51,60.8%,144-100,59.0%,1201-1032,53.8%,34-27,55.7%,0,,,,,,,,,,,,
