Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2000 US Open R64,L vs Federer,32.5%,51.9%,36.7%,39.1%,40.7%,57.4%,34.4%,50.2%,40.0%,31.0%,33.3%,15.0%,45.0%,41.2%,25
1995 US Open R32,L vs Edberg,31.3%,42.6%,36.5%,37.2%,42.4%,59.3%,41.2%,53.9%,25.9%,62.5%,80.0%,27.5%,35.0%,31.0%,59
Career (2 matches),,31.8%,46.4%,36.6%,38.0%,41.6%,58.4%,37.9%,52.1%,32.7%,47.5%,69.2%,23.3%,38.3%,34.8%,79
