Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R32,L vs Eala,73% (8/11),50% (1/2),0/0,0/0,60% (3/5),1/3,1/2,40% (2/5),0% (0/4)
2026 Miami R64,W vs Swiatek,63% (12/19),25% (2/8),2/6,1/5,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2026 Miami R128,W vs Gracheva,64% (7/11),39% (7/18),2/2,1/1,56% (5/9),2/3,0/0,- (0/0),- (0/0)
2026 Indian Wells R128,L vs Krueger,67% (4/6),25% (1/4),0/0,0/0,60% (6/10),2/4,0/1,- (0/0),- (0/0)
2026 Australian Open R32,L vs Muchova,29% (2/7),0% (0/1),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2026 Australian Open R128,W vs Navarro,65% (11/17),57% (4/7),2/2,1/1,33% (1/3),2/3,0/0,- (0/0),- (0/0)
2026 Hobart QF,L vs Jovic,58% (7/12),31% (4/13),1/2,0/0,22% (2/9),1/3,0/1,67% (4/6),50% (3/6)
2026 Auckland QF,L vs Eala,75% (3/4),29% (2/7),0/0,0/0,64% (9/14),3/5,0/1,- (0/0),- (0/0)
2025 Ningbo R32,L vs Bencic,38% (5/13),0% (0/8),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2025 Cincinnati R16,L vs Kudermetova,40% (6/15),20% (1/5),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2025 Cincinnati R32,W vs Pegula,63% (10/16),38% (5/13),2/3,1/1,44% (4/9),2/3,0/0,67% (4/6),50% (3/6)
2025 Washington R16,L vs Kalinskaya,44% (4/9),0% (0/2),0/0,0/0,71% (10/14),0/2,0/1,- (0/0),- (0/0)
2025 Strasbourg QF,L vs Rybakina,67% (8/12),0% (0/2),0/0,0/0,78% (7/9),1/3,0/1,- (0/0),- (0/0)
2025 Strasbourg R32,W vs Krejcikova,73% (8/11),67% (4/6),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 BJK Cup Qualifiers RR,W vs Golubic,82% (9/11),100% (3/3),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2025 Miami QF,L vs Paolini,80% (4/5),13% (1/8),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2025 Miami R16,W vs Gauff,62% (8/13),67% (4/6),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Miami R32,W vs Fruhvirtova,90% (9/10),40% (4/10),2/3,1/1,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2025 Miami R64,W vs Alexandrova,90% (9/10),60% (3/5),2/3,1/2,80% (4/5),0/0,0/0,83% (5/6),33% (2/6)
2025 Miami R128,W vs Pavlyuchenkova,53% (9/17),50% (3/6),2/8,1/2,90% (9/10),0/0,0/0,100% (5/5),40% (2/5)
2026 (8 matches),,62.1%,35.0%,58.3%,42.9%,50.8%,48.0%,16.7%,54.5%,30.0%
2025 (17 matches),,61.1%,39.1%,60.0%,69.2%,60.9%,26.9%,11.1%,82.4%,41.2%
2024 (13 matches),,50.6%,38.7%,52.6%,60.0%,57.5%,48.7%,56.5%,50.0%,60.0%
2023 (17 matches),,60.4%,40.5%,75.0%,61.5%,49.1%,45.9%,55.0%,47.6%,33.3%
2022 (5 matches),,58.4%,44.1%,63.6%,75.0%,63.2%,28.6%,0.0%,66.7%,60.0%
Career (279 matches),,57.9%,42.9%,56.5%,55.5%,54.7%,49.6%,49.0%,58.5%,41.6%
