Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Nao Hibino [JPN],5,5,50.0%,3,2,1,66.7%,2016,2024,9,1.05,4.1%,4.0%,64.2%,63.5%,51.2%,59.1%,42.8%,64.9%,44.1%
10,Karolina Pliskova [CZE],3,7,30.0%,1,0,1,0.0%,2012,2023,4,0.88,5.3%,3.8%,65.3%,61.4%,51.6%,58.0%,37.0%,57.6%,25.9%
9,Yulia Putintseva [KAZ],6,3,66.7%,2,1,1,50.0%,2015,2023,7,1.18,2.6%,2.8%,63.7%,64.3%,58.0%,62.0%,44.9%,47.5%,50.0%
8,Aliaksandra Sasnovich [BLR],2,6,25.0%,2,0,2,0.0%,2012,2023,5,1.10,7.5%,4.5%,55.9%,69.0%,52.5%,61.7%,42.1%,38.5%,48.8%
8,Anett Kontaveit [EST],5,3,62.5%,0,0,0,-,2013,2023,3,0.99,5.7%,3.3%,71.2%,64.2%,39.3%,57.1%,42.5%,48.0%,59.1%
7,Ekaterina Alexandrova [RUS],5,2,71.4%,5,3,2,60.0%,2019,2026,7,1.03,6.3%,1.9%,56.1%,63.1%,53.6%,58.9%,42.1%,56.9%,49.1%
7,Dayana Yastremska [UKR],1,6,14.3%,2,0,2,0.0%,2018,2025,7,0.82,2.3%,5.3%,58.5%,64.9%,43.9%,56.1%,36.0%,53.4%,38.5%
7,Daria Kasatkina [RUS],3,4,42.9%,1,1,0,100.0%,2018,2024,7,0.99,4.2%,3.4%,62.8%,58.4%,44.0%,53.1%,46.6%,50.8%,50.9%
7,Alison Riske Amritraj [USA],2,5,28.6%,4,2,2,50.0%,2016,2022,7,0.91,4.3%,3.5%,64.9%,61.7%,47.2%,56.6%,39.5%,58.6%,48.0%
6,Anastasia Pavlyuchenkova [RUS],3,3,50.0%,2,2,0,100.0%,2016,2025,6,0.86,5.3%,6.0%,56.8%,62.4%,48.3%,56.4%,37.6%,57.7%,42.9%
6,Sorana Cirstea [ROU],3,3,50.0%,0,0,0,-,2011,2024,4,1.02,4.1%,3.4%,60.0%,63.2%,49.1%,57.6%,43.3%,58.3%,48.4%
6,Victoria Azarenka [BLR],2,4,33.3%,2,2,0,100.0%,2016,2024,6,0.87,3.9%,4.4%,64.3%,61.7%,39.3%,53.7%,40.3%,31.1%,58.1%
6,Jennifer Brady [USA],2,4,33.3%,0,0,0,-,2018,2023,5,0.94,3.7%,3.4%,62.2%,61.4%,47.5%,56.2%,41.4%,24.0%,39.5%
6,Qiang Wang [CHN],3,3,50.0%,2,2,0,100.0%,2014,2022,6,0.98,1.5%,4.7%,63.9%,64.4%,45.2%,57.5%,41.7%,53.6%,46.9%
6,Pauline Parmentier [FRA],2,4,33.3%,2,0,2,0.0%,2013,2020,4,1.08,1.9%,2.2%,69.6%,68.0%,47.4%,61.8%,41.3%,52.2%,36.8%
