Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Miami R32,L vs Eala,18% (2/11),50% (1/2),0/2,30% (3/10),33% (1/3),1/1,0/0,0/0,0/0,0/0
2026 Miami R64,W vs Swiatek,29% (4/14),50% (2/4),0/2,21% (3/14),33% (1/3),1/1,1/1,1/1,1/1,0/0
2026 Miami R128,W vs Gracheva,73% (8/11),88% (7/8),2/3,55% (6/11),33% (2/6),5/7,2/2,0/1,1/1,0/0
2026 Indian Wells R128,L vs Krueger,22% (2/9),50% (1/2),1/4,63% (5/8),20% (1/5),0/1,0/0,0/0,0/0,0/0
2026 Australian Open R32,L vs Muchova,14% (1/7),0% (0/1),0/4,71% (5/7),0% (0/5),0/0,0/0,0/1,0/0,0/0
2026 Australian Open R128,W vs Navarro,43% (6/14),67% (4/6),0/2,23% (3/13),33% (1/3),2/3,1/1,0/0,0/0,0/0
2026 Hobart QF,L vs Jovic,33% (5/15),80% (4/5),3/6,57% (8/14),13% (1/8),3/4,0/0,1/2,0/0,0/1
2026 Auckland QF,L vs Eala,44% (4/9),50% (2/4),0/5,88% (7/8),29% (2/7),0/2,0/0,1/1,0/0,0/0
2025 Ningbo R32,L vs Bencic,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2025 Cincinnati R16,L vs Kudermetova,33% (3/9),33% (1/3),0/3,50% (5/10),20% (1/5),0/1,0/0,1/2,0/0,0/1
2025 Cincinnati R32,W vs Pegula,47% (7/15),71% (5/7),2/5,53% (8/15),38% (3/8),3/5,1/2,1/1,1/1,0/0
2025 Washington R16,L vs Kalinskaya,13% (1/8),0% (0/1),0/4,75% (6/8),33% (2/6),0/0,0/0,0/0,0/0,0/0
2025 Strasbourg QF,L vs Rybakina,9% (1/11),0% (0/1),0/1,50% (5/10),60% (3/5),0/0,0/0,1/2,0/0,0/0
2025 Strasbourg R32,W vs Krejcikova,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2025 BJK Cup Qualifiers RR,W vs Golubic,33% (3/9),100% (3/3),0/1,40% (4/10),75% (3/4),2/2,1/1,0/0,1/1,0/0
2025 Miami QF,L vs Paolini,56% (5/9),20% (1/5),0/4,50% (4/8),0% (0/4),0/1,0/0,2/2,0/0,1/1
2025 Miami R16,W vs Gauff,50% (5/10),80% (4/5),1/2,20% (2/10),0% (0/2),3/4,2/2,0/0,1/1,0/0
2025 Miami R32,W vs Fruhvirtova,45% (5/11),80% (4/5),2/2,45% (5/11),60% (3/5),4/4,2/3,0/0,1/1,0/0
2025 Miami R64,W vs Alexandrova,30% (3/10),100% (3/3),0/1,30% (3/10),67% (2/3),2/2,0/0,2/2,0/0,0/0
2025 Miami R128,W vs Pavlyuchenkova,30% (3/10),100% (3/3),0/1,30% (3/10),67% (2/3),2/2,0/1,1/1,0/0,0/0
2026 (8 matches),,35.6%,65.6%,21.4%,47.1%,22.5%,63.2%,100.0%,50.0%,100.0%,0.0%
2025 (17 matches),,36.8%,67.2%,17.8%,43.7%,34.2%,66.7%,66.7%,73.7%,85.7%,50.0%
2024 (13 matches),,33.3%,69.0%,19.0%,53.1%,30.4%,63.0%,100.0%,53.8%,100.0%,42.9%
2023 (17 matches),,43.8%,63.5%,22.0%,38.6%,16.7%,80.5%,85.7%,64.3%,75.0%,33.3%
2022 (5 matches),,41.4%,62.5%,33.3%,39.0%,39.1%,75.0%,75.0%,50.0%,50.0%,66.7%
Career (279 matches),,44.6%,73.0%,29.9%,45.7%,25.1%,67.7%,70.5%,65.7%,62.4%,60.8%
