Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,36,19,17,52.8%,41-43,48.8%,388-408,48.7%,6-3,66.7%,36,69.2%,28.2%,6.0%,3.8%,59.0%,66.0%,45.8%,57.7%,40.3%,48.9%,0.95
Clay,7,3,4,42.9%,7-9,43.8%,73-79,48.0%,0-1,0.0%,7,69.7%,26.7%,4.9%,1.9%,57.2%,62.6%,51.4%,57.8%,39.2%,48.8%,0.93
Grass,7,3,4,42.9%,8-7,53.3%,76-75,50.3%,2-0,100.0%,7,67.9%,30.8%,3.7%,4.0%,60.6%,65.6%,45.6%,57.7%,40.9%,49.6%,0.97
Grand Slams,6,2,4,33.3%,6-9,40.0%,62-78,44.3%,1-0,100.0%,6,58.6%,30.4%,3.3%,4.0%,58.8%,60.5%,43.7%,53.6%,41.8%,47.7%,0.90
Premiers,6,2,4,33.3%,5-7,41.7%,53-67,44.2%,1-1,50.0%,6,67.2%,21.7%,7.4%,3.8%,62.4%,66.4%,42.0%,57.2%,38.3%,47.3%,0.90
Internationals,15,9,6,60.0%,20-14,58.8%,170-155,52.3%,2-0,100.0%,15,70.5%,32.9%,5.0%,2.8%,59.1%,65.6%,47.7%,58.3%,42.3%,50.5%,1.01
Semi-finals,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,70.0%,10.0%,3.8%,2.5%,63.7%,66.7%,41.4%,57.5%,29.8%,46.0%,0.70
Quarter-finals,5,1,4,20.0%,3-8,27.3%,43-62,41.0%,1-0,100.0%,5,58.0%,24.1%,5.6%,2.4%,56.2%,60.7%,47.7%,55.0%,41.4%,47.8%,0.92
vs Righties,44,23,21,52.3%,50-49,50.5%,462-478,49.1%,7-2,77.8%,43,68.9%,28.4%,5.4%,3.3%,59.1%,65.2%,46.3%,57.5%,40.2%,48.9%,0.95
vs Lefties,7,3,4,42.9%,8-10,44.4%,87-91,48.9%,1-2,33.3%,7,70.1%,28.4%,6.1%,4.8%,58.8%,66.9%,48.1%,59.1%,40.5%,49.4%,0.99
vs Top 10,6,3,3,50.0%,6-8,42.9%,62-75,45.3%,1-1,50.0%,6,69.7%,22.1%,4.0%,2.6%,59.3%,67.3%,43.6%,57.7%,38.3%,47.5%,0.91
