Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,20,12,8,60.0%,26-25,51.0%,236-235,50.1%,2-3,40.0%,20,71.2%,29.7%,5.2%,3.0%,59.4%,65.6%,47.6%,58.3%,40.9%,49.5%,0.98,QF (2x)
2025,46,21,25,45.7%,45-54,45.5%,461-503,47.8%,7-2,77.8%,45,65.8%,28.8%,5.0%,3.5%,60.0%,64.4%,45.2%,56.8%,40.6%,48.7%,0.94,SF (Nottingham)
2024,56,29,27,51.8%,68-63,51.9%,614-613,50.0%,10-7,58.8%,54,68.9%,30.7%,4.3%,2.4%,62.8%,64.0%,47.3%,57.8%,41.8%,50.0%,0.99,W (Prague)
2023,56,27,29,48.2%,58-69,45.7%,588-609,49.1%,6-11,35.3%,54,66.7%,32.2%,3.4%,2.6%,66.9%,62.3%,47.5%,57.4%,42.4%,49.9%,0.99,F (Guangzhou)
2022,48,26,22,54.2%,57-54,51.4%,544-520,51.1%,10-6,62.5%,45,69.5%,30.7%,4.8%,3.5%,63.6%,64.7%,48.8%,58.9%,42.2%,50.5%,1.03,F (Chennai)
2021,33,16,17,48.5%,41-36,53.2%,352-348,50.3%,5-1,83.3%,31,68.0%,33.5%,4.9%,4.3%,61.7%,66.9%,44.0%,58.2%,42.9%,50.6%,1.02,SF (2x)
2020,25,14,11,56.0%,31-25,55.4%,270-250,51.9%,3-2,60.0%,25,66.8%,35.8%,4.3%,4.7%,60.7%,65.8%,45.8%,58.0%,43.2%,50.5%,1.03,W (Hua Hin)
2019,43,24,19,55.8%,52-46,53.1%,483-463,51.1%,11-6,64.7%,42,70.3%,32.5%,5.2%,3.7%,58.1%,65.6%,48.6%,58.5%,42.2%,50.6%,1.02,W (New York)
2018,36,17,19,47.2%,40-44,47.6%,381-398,48.9%,3-5,37.5%,36,62.1%,35.8%,3.2%,5.0%,64.6%,61.5%,45.3%,55.8%,43.4%,49.7%,0.98,SF (Nanchang)
2017,43,19,24,44.2%,46-53,46.5%,456-468,49.4%,4-2,66.7%,43,67.3%,31.8%,3.8%,3.7%,67.7%,63.3%,47.2%,58.1%,42.1%,49.8%,1.01,SF (Kuala Lumpur)
2016,28,10,18,35.7%,21-41,33.9%,252-325,43.7%,4-3,57.1%,28,57.1%,30.0%,3.2%,5.4%,62.9%,59.5%,43.8%,53.7%,41.5%,47.4%,0.90,QF (2x)
2015,20,9,11,45.0%,24-24,50.0%,223-235,48.7%,5-2,71.4%,10,61.2%,29.3%,2.8%,4.0%,65.4%,62.0%,50.0%,57.9%,40.6%,49.4%,0.96,F (Tokyo)
2014,6,2,4,33.3%,6-8,42.9%,58-60,49.2%,0-0,-,4,-,-,4.8%,6.1%,56.8%,63.1%,43.3%,54.5%,42.9%,48.7%,0.94,QF (Kuala Lumpur)
2013,6,4,2,66.7%,6-6,50.0%,52-54,49.1%,1-0,100.0%,4,-,-,0.9%,3.2%,73.1%,55.6%,52.5%,54.8%,44.5%,49.5%,0.98,SF (Baku)
2011,4,1,3,25.0%,3-6,33.3%,48-46,51.1%,0-3,0.0%,0,,,,,,,,,,,,
Career,470,231,239,49.1%,524-554,48.6%,5018-5127,49.5%,71-53,57.3%,441,66.8%,31.7%,4.2%,3.7%,63.0%,63.7%,46.8%,57.5%,42.1%,49.8%,0.99,
