Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,15,11,4,73.3%,24-10,70.6%,183-144,56.0%,3-2,60.0%,10,69.7%,37.1%,2.5%,1.8%,68.3%,62.1%,51.9%,58.8%,45.7%,52.5%,1.11,F (2x)
2019,10,8,2,80.0%,16-7,69.6%,123-95,56.4%,2-0,100.0%,3,72.2%,41.7%,0.4%,5.3%,63.9%,66.2%,46.3%,59.0%,45.5%,51.9%,1.11,W (W100 Manchester)
2018,8,5,3,62.5%,11-9,55.0%,101-98,50.8%,1-1,50.0%,6,58.9%,45.2%,1.7%,3.4%,68.1%,55.6%,46.7%,52.7%,47.7%,50.1%,1.01,F (Bol)
2017,1,0,1,0.0%,1-2,33.3%,13-17,43.3%,0-0,-,0,,,,,,,,,,,,R16 (Southsea $100K)
2016,13,9,4,69.2%,21-8,72.4%,164-120,57.7%,3-3,50.0%,2,78.9%,15.8%,5.8%,6.7%,59.2%,67.6%,57.1%,63.3%,31.9%,47.7%,0.87,W (Cagnes Sur Mer $100K)
2015,30,24,6,80.0%,50-16,75.8%,337-233,59.1%,4-0,100.0%,0,,,,,,,,,,,,W (2x)
2014,32,19,13,59.4%,42-33,56.0%,376-327,53.5%,3-4,42.9%,10,-,-,3.9%,3.5%,62.1%,63.7%,51.8%,59.2%,46.3%,52.7%,1.13,W (2x)
2013,51,33,18,64.7%,71-47,60.2%,598-484,55.3%,3-8,27.3%,0,,,,,,,,,,,,W (Pune 25K)
2012,40,23,17,57.5%,48-40,54.5%,424-394,51.8%,2-7,22.2%,0,,,,,,,,,,,,W (Prague 10K)
2011,29,13,16,44.8%,32-37,46.4%,323-311,50.9%,1-5,16.7%,0,,,,,,,,,,,,SF (2x)
2010,53,41,12,77.4%,85-31,73.3%,625-415,60.1%,7-4,63.6%,0,,,,,,,,,,,,W (4x)
2009,10,5,5,50.0%,13-11,54.2%,116-106,52.3%,0-1,0.0%,0,,,,,,,,,,,,QF (Olomouc 10K)
2008,2,1,1,50.0%,3-2,60.0%,23-14,62.2%,0-0,-,0,,,,,,,,,,,,R16 (Kedzierzyn-Kozle 10K)
2007,3,1,2,33.3%,2-4,33.3%,23-32,41.8%,0-0,-,0,,,,,,,,,,,,R16 (Olecko 10K)
Career,297,193,104,65.0%,419-257,62.0%,3429-2790,55.1%,29-35,45.3%,31,67.6%,38.5%,2.7%,3.2%,65.4%,61.8%,50.7%,58.0%,45.6%,51.7%,1.09,
