Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,93,43,50,46.2%,99-113,46.7%,942-997,48.6%,12-8,60.0%,0,,,,,,,,,,,
Clay,232,122,110,52.6%,273-263,50.9%,2454-2399,50.6%,16-22,42.1%,0,,,,,,,,,,,
Carpet,43,25,18,58.1%,57-44,56.4%,496-441,52.9%,7-3,70.0%,0,,,,,,,,,,,
Finals,13,5,8,38.5%,13-19,40.6%,127-154,45.2%,0-0,-,0,,,,,,,,,,,
Semi-finals,21,13,8,61.9%,29-23,55.8%,247-244,50.3%,2-2,50.0%,0,,,,,,,,,,,
Quarter-finals,53,21,32,39.6%,51-68,42.9%,505-577,46.7%,5-5,50.0%,0,,,,,,,,,,,
vs Righties,233,100,133,42.9%,240-297,44.7%,2352-2557,47.9%,21-18,53.8%,0,,,,,,,,,,,
vs Lefties,25,12,13,48.0%,26-33,44.1%,249-283,46.8%,2-4,33.3%,0,,,,,,,,,,,
