Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,1-2,33.3%,13-12,52.0%,0-0,-,0,,,,,,,,,,,,R32 (W15 Heraklion)
2020,7,2,5,28.6%,5-11,31.3%,64-81,44.1%,0-0,-,0,,,,,,,,,,,,QF (W15 Heraklion)
2019,46,29,17,63.0%,59-42,58.4%,478-421,53.2%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
2018,26,14,12,53.8%,28-29,49.1%,255-249,50.6%,0-2,0.0%,0,,,,,,,,,,,,SF (Caslano $15K)
2017,39,17,22,43.6%,43-48,47.3%,408-414,49.6%,4-2,66.7%,0,,,,,,,,,,,,SF (Heraklion $15K)
2016,68,43,25,63.2%,95-63,60.1%,784-684,53.4%,9-8,52.9%,0,,,,,,,,,,,,W (Amiens $10K)
2015,35,18,17,51.4%,40-44,47.6%,377-379,49.9%,2-6,25.0%,0,,,,,,,,,,,,W (Bastad $10K)
2014,34,16,18,47.1%,42-40,51.2%,371-369,50.1%,2-2,50.0%,0,,,,,,,,,,,,SF (2x)
2013,48,24,24,50.0%,55-54,50.5%,501-493,50.4%,7-4,63.6%,0,,,,,,,,,,,,F (2x)
2012,38,18,20,47.4%,39-49,44.3%,398-440,47.5%,6-6,50.0%,0,,,,,,,,,,,,W (Madrid 10K)
2011,18,6,12,33.3%,13-28,31.7%,170-212,44.5%,2-1,66.7%,0,,,,,,,,,,,,QF (Mytilene 10K)
2010,8,3,5,37.5%,9-10,47.4%,73-83,46.8%,0-0,-,0,,,,,,,,,,,,R16 (3x)
Career,368,190,178,51.6%,429-420,50.5%,3892-3837,50.4%,35-33,51.5%,0,,,,,,,,,,,,
