Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Hechingen QF,L vs Haas,0.90,0.62,43.7,2.3,-,36.0%,-,54.2%,40.0%,35.7%
2019 W15 Bucharest R32,W vs Mihaila,1.03,1.84,38.6,2.1,-,69.6%,-,58.8%,61.5%,63.6%
2019 W15 Heraklion R32,L vs Malygina,0.88,0.86,76.8,4.0,-,51.1%,-,52.3%,43.2%,52.5%
2019 W15 Antalya F,L vs Simmonds,1.03,0.66,45.9,2.7,3.6%,53.6%,0.0%,23.1%,46.4%,30.4%
2019 W15 Antalya SF,W vs Tomanova,1.17,1.16,73.0,4.2,0.0%,50.0%,0.0%,39.0%,45.2%,65.0%
2019 W15 Antalya QF,W vs Schultheiss,0.95,1.38,51.3,2.8,2.7%,64.9%,2.7%,48.6%,64.3%,61.5%
2019 W15 Antalya R16,W vs Sauvant,0.92,1.56,44.5,2.1,0.0%,58.3%,0.0%,57.1%,69.6%,72.7%
2019 W15 Antalya R32,W vs Kinal,1.19,2.25,29.4,2.0,0.0%,44.4%,0.0%,82.4%,66.7%,75.0%
2019 W15 Sharm El Sheikh SF,L vs Kubareva,0.96,0.70,56.0,2.0,0.0%,38.5%,4.0%,52.0%,38.7%,41.4%
2019 W15 Sharm El Sheikh QF,W vs Vdovenco,0.93,1.64,44.4,2.2,4.3%,73.9%,4.3%,60.9%,69.0%,44.0%
2019 W15 Sharm El Sheikh R16,W vs Malmqvist,1.08,1.13,74.3,3.8,0.0%,57.1%,0.0%,59.7%,28.6%,60.7%
2019 W15 Sharm El Sheikh R32,W vs Rushiti,0.99,1.25,57.9,3.4,8.1%,59.5%,2.9%,52.9%,61.0%,48.7%
2019 W15 Sharm El Sheikh R32,L vs Samir,0.83,0.46,33.1,2.1,0.0%,38.1%,0.0%,38.9%,28.0%,40.9%
2017 Zawada Near Opole $25K R32,L vs Schmiedlova,0.86,0.65,49.9,2.5,4.0%,48.0%,0.0%,45.5%,50.0%,30.0%
2017 Heraklion $15K SF,L vs Ramialison,0.96,0.85,71.9,2.5,0.0%,47.8%,0.0%,40.0%,53.7%,44.0%
2017 Heraklion $15K QF,W vs Szupper,0.93,1.54,48.9,3.0,0.0%,75.0%,0.0%,60.0%,63.2%,42.9%
2017 Heraklion $15K R32,W vs Nikolopoulou,1.29,1.91,34.7,2.0,0.0%,66.7%,0.0%,52.2%,53.8%,66.7%
2017 Heraklion $15K R32,W vs Boev,0.98,1.93,38.4,2.3,0.0%,55.0%,0.0%,88.2%,50.0%,66.7%
2017 Obidos $25K R32,L vs Pivovarova,0.90,0.67,37.8,2.1,3.4%,44.8%,0.0%,32.1%,38.5%,54.2%
2017 Obidos $25K R32,L vs Kalinskaya,0.95,0.88,82.0,8.4,1.7%,59.3%,0.0%,54.2%,37.9%,42.6%
2019 (13 matches),,1.00,1.08,56.3,2.6,1.9%,54.1%,1.3%,51.7%,48.6%,53.6%
2017 (25 matches),,0.98,1.00,57.2,2.6,1.1%,51.5%,0.7%,52.8%,46.2%,51.3%
2016 (52 matches),,1.05,1.16,57.5,2.8,3.1%,55.5%,1.9%,56.9%,48.6%,48.1%
2015 (6 matches),,1.00,0.92,63.2,3.5,2.6%,51.1%,0.9%,52.5%,40.0%,49.1%
2014 (4 matches),,0.89,0.78,50.7,2.6,1.9%,50.3%,0.7%,50.7%,39.8%,47.3%
Career (117 matches),,1.02,1.06,57.2,2.7,2.4%,53.4%,1.5%,54.1%,47.2%,48.9%
