Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,278,143,135,51.4%,371-339,52.3%,3583-3347,51.7%,50-60,45.5%,271,79.2%,23.8%,7.6%,2.9%,62.1%,70.0%,52.8%,63.5%,37.7%,50.6%,1.03
Clay,49,14,35,28.6%,49-90,35.3%,622-744,45.5%,10-13,43.5%,46,69.2%,21.1%,4.5%,2.7%,63.8%,63.5%,48.7%,58.1%,36.9%,47.6%,0.88
Grass,50,24,26,48.0%,62-68,47.7%,606-649,48.3%,9-12,42.9%,50,77.0%,19.9%,7.8%,3.1%,62.8%,70.3%,49.0%,62.4%,36.0%,49.2%,0.96
Carpet,16,8,8,50.0%,16-18,47.1%,175-173,50.3%,3-6,33.3%,16,78.9%,21.1%,7.9%,2.6%,61.0%,69.5%,49.8%,61.8%,35.4%,49.0%,0.93
Grand Slams,67,31,36,46.3%,117-128,47.8%,1176-1187,49.8%,11-21,34.4%,67,76.2%,23.6%,6.9%,2.6%,63.2%,67.5%,51.6%,61.6%,37.9%,49.7%,0.99
Masters,94,45,49,47.9%,108-113,48.9%,1094-1094,50.0%,21-19,52.5%,90,78.1%,21.0%,6.5%,2.7%,61.4%,68.9%,52.4%,62.5%,36.1%,49.5%,0.96
Other Tours,230,111,119,48.3%,268-272,49.6%,2675-2602,50.7%,40-50,44.4%,226,78.0%,23.2%,7.7%,3.1%,62.4%,69.9%,51.4%,63.0%,37.5%,50.2%,1.01
Best of 5,68,32,36,47.1%,120-130,48.0%,1204-1210,49.9%,11-22,33.3%,67,76.2%,23.6%,6.9%,2.6%,63.2%,67.5%,51.6%,61.6%,37.9%,49.7%,0.99
Best of 3,325,157,168,48.3%,378-385,49.5%,3782-3703,50.5%,61-69,46.9%,316,78.1%,22.6%,7.3%,3.0%,62.1%,69.6%,51.7%,62.8%,37.1%,50.0%,1.00
Finals,4,3,1,75.0%,6-4,60.0%,56-43,56.6%,1-1,50.0%,4,90.2%,24.5%,9.6%,3.5%,62.3%,77.4%,53.4%,68.4%,35.0%,52.2%,1.11
Semi-finals,12,3,9,25.0%,11-20,35.5%,146-169,46.3%,2-2,50.0%,12,78.8%,13.5%,7.7%,1.7%,62.9%,67.9%,54.4%,62.9%,31.4%,47.9%,0.85
Quarter-finals,33,12,21,36.4%,30-46,39.5%,358-381,48.4%,3-9,25.0%,33,78.8%,19.0%,7.4%,3.1%,61.8%,70.5%,50.6%,62.9%,35.2%,49.0%,0.95
vs Righties,347,163,184,47.0%,427-462,48.0%,4364-4343,50.1%,64-83,43.5%,339,77.5%,22.6%,7.2%,2.9%,62.4%,69.1%,51.3%,62.4%,37.2%,49.8%,0.99
vs Lefties,45,25,20,55.6%,69-53,56.6%,610-568,51.8%,8-8,50.0%,43,77.9%,24.2%,7.6%,3.1%,62.6%,69.2%,54.1%,63.6%,37.7%,50.7%,1.04
vs Top 10,59,13,46,22.0%,43-105,29.1%,619-811,43.3%,9-18,33.3%,57,71.9%,14.7%,7.3%,3.3%,63.2%,67.8%,46.4%,59.9%,32.3%,46.5%,0.81
