Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2014 Roland Garros R128,L vs Nadal,1.2%,100.0%,9.4%,53.8%,10.5%,12.8%,8.7%,4.2%,16.7%,0.3%,0.0%,-22,-44
2005 Madrid SF,L vs Nadal,9.1%,50.0%,30.2%,55.6%,12.1%,12.5%,13.3%,2.9%,0.0%,2.5%,57.1%,47,45
2005 US Open SF,L vs Agassi,0.0%,-,5.5%,58.8%,17.2%,23.3%,28.6%,10.6%,18.9%,0.4%,50.0%,8,24
2005 US Open QF,W vs Coria,0.0%,-,12.7%,59.5%,6.9%,13.3%,0.0%,9.0%,22.5%,0.6%,0.0%,-76,-50
2005 Cincinnati SF,L vs Federer,1.1%,100.0%,11.5%,60.0%,15.6%,15.2%,0.0%,10.9%,23.5%,0.0%,-,-18,-31
Career (5 matches),,1.5%,62.5%,12.4%,57.6%,11.6%,15.6%,10.9%,8.1%,17.7%,0.7%,38.5%,-19,-13
