Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,9,Hard,16,7,9,43.8%,4,0,4,0.0%,2003,2015,R16,16,1.03,7.4%,3.0%,63.6%,69.5%,50.6%,62.6%,38.5%,54.3%,36.5%
Roland Garros,11,Clay,17,6,11,35.3%,8,4,4,50.0%,2002,2014,R16,17,0.90,4.1%,2.2%,65.2%,62.2%,50.9%,58.3%,37.5%,53.7%,34.9%
Wimbledon,9,Grass,12,3,9,25.0%,7,2,5,28.6%,2003,2012,R16,11,0.90,7.7%,2.8%,61.4%,68.7%,47.1%,60.3%,35.6%,64.5%,33.0%
US Open,14,Hard,30,16,14,53.3%,16,6,10,37.5%,2000,2013,SF,29,1.05,7.6%,2.5%,62.6%,68.6%,53.7%,63.0%,39.0%,58.5%,41.4%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2008,2008,R64,1,0.73,5.2%,6.9%,51.7%,60.0%,53.6%,56.9%,31.4%,20.0%,66.7%
Davis Cup,1,,2,2,0,100.0%,1,0,1,0.0%,2004,2004,,0,,,,,,,,,,
Cincinnati Masters,13,Hard,27,14,13,51.9%,13,8,5,61.5%,2002,2014,SF,27,0.97,7.6%,2.5%,61.9%,70.2%,52.6%,63.5%,35.6%,54.3%,45.2%
Memphis,11,Hard,21,10,11,47.6%,9,3,6,33.3%,2002,2015,QF,21,1.11,9.0%,2.8%,63.9%,73.0%,56.2%,66.9%,36.6%,67.6%,32.6%
Houston,10,Clay,21,11,10,52.4%,10,4,6,40.0%,2001,2015,QF,21,1.03,5.6%,4.3%,61.6%,68.3%,50.9%,61.6%,39.6%,61.2%,36.3%
Queen's Club,10,Grass,20,10,10,50.0%,8,4,4,50.0%,2002,2012,R16,20,0.96,7.2%,2.6%,64.5%,72.5%,49.9%,64.5%,34.1%,54.5%,40.8%
Indianapolis,9,Hard,25,18,7,72.0%,5,1,4,20.0%,2001,2009,W,25,1.20,8.0%,3.7%,59.5%,71.8%,57.3%,65.9%,40.8%,62.3%,48.0%
Miami Masters,9,Hard,19,10,9,52.6%,9,6,3,66.7%,2001,2013,QF,19,1.06,7.1%,3.5%,59.6%,70.6%,54.3%,64.0%,38.2%,47.3%,40.4%
