Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,11,3,8,27.3%,7-19,26.9%,103-144,41.7%,1-2,33.3%,11,69.2%,15.3%,4.7%,3.7%,63.4%,65.1%,48.7%,59.1%,33.4%,46.3%,0.82,R16 (Atlanta)
2013,4,2,2,50.0%,4-5,44.4%,35-41,46.1%,0-0,-,4,70.3%,23.1%,2.6%,4.1%,63.1%,62.7%,49.5%,57.8%,35.3%,47.4%,0.84,QF (Houston)
2012,6,2,4,33.3%,7-10,41.2%,78-85,47.9%,1-1,50.0%,6,74.7%,22.0%,4.7%,3.3%,59.0%,65.8%,53.1%,60.6%,36.8%,48.6%,0.93,R16 (San Jose)
2011,6,2,4,33.3%,6-10,37.5%,78-82,48.8%,0-2,0.0%,6,81.0%,17.7%,6.9%,2.6%,58.5%,65.5%,58.1%,62.5%,35.0%,48.7%,0.93,R16 (Atlanta)
2010,22,8,14,36.4%,28-37,43.1%,310-344,47.4%,6-7,46.2%,22,78.1%,17.1%,6.0%,2.1%,63.8%,67.5%,54.4%,62.8%,34.5%,48.7%,0.93,F (Dusseldorf)
2009,34,13,21,38.2%,39-50,43.8%,427-454,48.5%,7-11,38.9%,34,75.2%,21.9%,6.2%,2.5%,63.0%,69.2%,48.2%,61.5%,36.5%,49.0%,0.95,W (Indianapolis)
2008,45,25,20,55.6%,61-55,52.6%,590-547,51.9%,12-10,54.5%,44,77.5%,25.5%,6.3%,2.3%,63.6%,69.0%,50.7%,62.3%,38.7%,50.6%,1.03,SF (3x)
2007,31,11,20,35.5%,39-47,45.3%,416-424,49.5%,5-5,50.0%,31,76.0%,22.8%,7.2%,2.1%,63.5%,68.7%,50.2%,62.0%,37.5%,49.8%,0.99,R16 (2x)
2006,50,24,26,48.0%,65-64,50.4%,637-634,50.1%,10-9,52.6%,48,77.7%,22.7%,7.5%,2.1%,64.7%,69.2%,51.7%,63.0%,37.5%,50.0%,1.01,SF (Indianapolis)
2005,60,37,23,61.7%,87-62,58.4%,778-666,53.9%,8-15,34.8%,60,82.7%,25.0%,8.8%,2.3%,62.8%,71.4%,54.7%,65.2%,38.1%,51.5%,1.10,W (Indianapolis)
2004,48,22,26,45.8%,60-65,48.0%,616-603,50.5%,7-11,38.9%,45,76.7%,22.9%,7.0%,3.1%,60.5%,69.2%,51.0%,62.0%,37.5%,49.7%,0.99,SF (Washington)
2003,50,31,19,62.0%,72-49,59.5%,640-545,54.0%,13-12,52.0%,46,81.9%,25.1%,9.7%,4.2%,60.8%,71.2%,53.8%,64.4%,38.6%,51.5%,1.08,W (Newport)
2002,18,6,12,33.3%,15-29,34.1%,181-232,43.8%,1-5,16.7%,18,66.8%,22.0%,6.1%,6.1%,60.3%,65.6%,45.6%,57.7%,36.3%,47.1%,0.86,SF (Newport)
2001,8,3,5,37.5%,8-13,38.1%,97-112,46.4%,1-1,50.0%,8,71.8%,19.2%,5.6%,5.9%,54.8%,67.6%,50.8%,60.0%,36.3%,48.5%,0.91,R16 (Los Angeles)
Career,393,189,204,48.1%,498-515,49.2%,4986-4913,50.4%,72-91,44.2%,383,77.6%,22.8%,7.2%,2.9%,62.4%,69.1%,51.7%,62.6%,37.3%,49.9%,1.00,
