Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,37.5%,22.2%,4.1%,6.1%,55.1%,44.4%,45.5%,44.9%,39.7%,42.1%,0.72,R32 (Savannah)
2014,12,5,7,41.7%,13-15,46.4%,132-119,52.6%,0-3,0.0%,12,76.0%,30.1%,4.2%,3.7%,60.8%,68.8%,50.5%,61.6%,39.1%,50.6%,1.02,W (Tallahassee)
2013,12,7,5,58.3%,16-13,55.2%,142-134,51.4%,1-3,25.0%,12,77.2%,25.9%,3.4%,3.3%,62.8%,66.9%,53.4%,61.9%,39.6%,50.4%,1.04,F (Dallas)
2012,16,9,7,56.3%,20-16,55.6%,192-171,52.9%,3-6,33.3%,16,81.8%,25.3%,5.1%,4.7%,60.1%,71.9%,53.6%,64.6%,38.9%,51.7%,1.10,F (Honolulu)
2011,9,6,3,66.7%,11-8,57.9%,95-87,52.2%,1-0,100.0%,8,76.9%,26.7%,6.8%,2.9%,67.8%,68.8%,43.4%,60.6%,39.7%,50.6%,1.01,F (Vancouver)
2010,6,4,2,66.7%,9-3,75.0%,63-50,55.8%,0-0,-,6,84.7%,22.4%,6.4%,3.2%,62.6%,68.5%,53.9%,63.1%,36.2%,50.7%,0.98,F (Tallahassee)
2008,3,1,2,33.3%,2-4,33.3%,26-32,44.8%,0-0,-,0,,,,,,,,,,,,R16 (Waikoloa)
2005,1,0,1,0.0%,1-2,33.3%,11-13,45.8%,0-0,-,0,,,,,,,,,,,,R32 (Sunrise)
2003,5,5,0,100.0%,10-1,90.9%,67-31,68.4%,1-1,50.0%,0,,,,,,,,,,,,W (Waikoloa)
2002,29,22,7,75.9%,47-27,63.5%,388-326,54.3%,6-3,66.7%,0,,,,,,,,,,,,W (3x)
2001,24,14,10,58.3%,32-22,59.3%,281-251,52.8%,7-5,58.3%,0,,,,,,,,,,,,F (Urbana)
2000,1,0,1,0.0%,1-2,33.3%,15-18,45.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (Knoxville)
Career,119,73,46,61.3%,162-115,58.5%,1417-1244,53.3%,19-22,46.3%,55,78.5%,26.3%,4.9%,3.7%,62.3%,68.9%,51.4%,62.3%,39.0%,50.8%,1.03,
