Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Curitiba CH F,W vs Boscardin Dias,58% (7/12),55% (6/11),2/2,1/1,60% (6/10),2/2,0/0,- (0/0),- (0/0)
2024 Antofagasta CH F,L vs Cerundolo,73% (8/11),27% (4/15),1/2,0/0,44% (4/9),3/5,3/4,- (0/0),- (0/0)
2025 (1 matches),,58.3%,54.5%,100.0%,100.0%,60.0%,100.0%,-,-,-
2024 (1 matches),,72.7%,26.7%,50.0%,-,44.4%,60.0%,75.0%,-,-
Career (2 matches),,65.2%,38.5%,75.0%,100.0%,52.6%,71.4%,75.0%,-,-
