Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2002 Indian Wells Masters SF,L vs Henman,15,15,1.0,12.7%,12.7%,15,13,1.2,13.3%,11.5%,4.4%,8.0%,1.6,19.5%,11.9%
2001 Australian Open QF,L vs Agassi,36,46,0.8,19.9%,25.4%,22,41,0.5,14.1%,26.3%,5.8%,7.7%,2.9,22.7%,7.7%
2000 US Open SF,L vs Safin,33,31,1.1,15.2%,14.3%,26,24,1.1,13.9%,12.8%,9.6%,4.3%,1.8,25.3%,14.3%
1999 US Open F,L vs Agassi,65,47,1.4,23.5%,17.0%,46,40,1.2,19.1%,16.6%,7.5%,11.6%,1.5,13.7%,9.4%
1999 US Open SF,W vs Pioline,24,23,1.0,15.7%,15.0%,10,19,0.5,7.8%,14.7%,3.9%,3.9%,0.8,14.4%,18.3%
1999 US Open QF,W vs Dosedel,51,18,2.8,21.4%,7.6%,30,14,2.1,14.6%,6.8%,7.8%,5.4%,2.8,15.1%,5.5%
1998 Stockholm F,W vs Johansson,38,28,1.4,22.6%,16.7%,26,22,1.2,19.4%,16.4%,12.7%,4.5%,0.7,13.1%,19.0%
1998 Paris Masters SF,L vs Sampras,32,18,1.8,21.2%,11.9%,18,16,1.1,14.8%,13.1%,7.4%,7.4%,3.4,24.5%,7.3%
1998 US Open R128,W vs Tarango,49,37,1.3,25.9%,19.6%,26,35,0.7,16.7%,22.4%,6.4%,10.3%,0.9,12.7%,14.8%
1996 Canada Masters SF,L vs Ferreira,27,41,0.7,14.1%,21.5%,16,37,0.4,9.5%,22.0%,4.8%,4.8%,1.1,15.2%,13.6%
1996 Wimbledon SF,L vs Washington,79,57,1.4,24.3%,17.5%,56,46,1.2,20.5%,16.8%,14.3%,6.2%,1.6,19.7%,12.3%
1996 Wimbledon QF,W vs Henman,44,34,1.3,19.0%,14.7%,36,28,1.3,17.2%,13.4%,6.7%,7.7%,1.2,15.6%,13.4%
1996 Memphis F,L vs Sampras,21,23,0.9,16.0%,17.6%,13,20,0.7,11.8%,18.2%,8.2%,3.6%,1.4,22.9%,16.0%
1995 Grand Slam Cup F,L vs Ivanisevic,34,28,1.2,17.9%,14.7%,19,24,0.8,14.2%,17.9%,8.2%,6.0%,2.2,21.1%,9.5%
1995 Grand Slam Cup SF,W vs Becker,64,52,1.2,22.1%,17.9%,39,45,0.9,17.2%,19.8%,9.7%,7.5%,0.9,15.5%,17.2%
1994 US Open SF,L vs Agassi,40,57,0.7,19.4%,27.7%,27,50,0.5,15.3%,28.2%,12.4%,2.8%,1.1,12.1%,10.7%
1994 Wimbledon SF,L vs Sampras,45,17,2.6,19.4%,7.3%,32,12,2.7,16.3%,6.1%,8.7%,7.7%,2.5,20.7%,8.2%
1994 Memphis F,W vs Gilbert,22,17,1.3,18.0%,13.9%,19,17,1.1,16.8%,15.0%,9.7%,7.1%,1.3,16.4%,13.1%
1994 Australian Open F,L vs Sampras,29,36,0.8,13.4%,16.6%,23,32,0.7,12.3%,17.1%,5.3%,7.0%,1.0,19.4%,19.8%
1994 Australian Open SF,W vs Edberg,79,30,2.6,23.1%,8.8%,66,29,2.3,21.4%,9.4%,11.3%,9.4%,1.4,18.1%,12.9%
Career (24 matches),,966,781,1.2,19.9%,16.1%,671,685,1.0,16.1%,16.4%,8.5%,7.0%,1.4,17.7%,12.5%
