Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2002 Indian Wells SF,L vs Henman,50% (5/10),13% (1/8),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2001 Australian Open QF,L vs Agassi,48% (10/21),33% (2/6),0/0,0/0,54% (7/13),1/4,1/2,- (0/0),- (0/0)
2000 US Open SF,L vs Safin,75% (12/16),30% (3/10),0/1,0/0,20% (1/5),0/3,0/1,44% (4/9),10% (1/10)
1999 US Open SF,W vs Pioline,71% (12/17),67% (6/9),3/5,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
1999 US Open QF,W vs Dosedel,74% (20/27),33% (3/9),3/6,1/3,0% (0/1),0/1,0/0,- (0/0),- (0/0)
1998 Stockholm F,W vs Johansson,69% (11/16),78% (7/9),3/4,1/1,43% (3/7),0/0,0/0,- (0/0),- (0/0)
1998 Paris SF,L vs Sampras,77% (10/13),0% (0/1),0/0,0/0,86% (6/7),1/3,1/2,50% (3/6),33% (2/6)
1998 US Open R128,W vs Tarango,84% (16/19),50% (3/6),3/7,1/2,100% (4/4),0/0,0/0,80% (4/5),50% (3/6)
1996 Canada SF,L vs Ferreira,86% (12/14),50% (2/4),1/1,0/0,70% (7/10),4/6,2/3,- (0/0),- (0/0)
1996 Memphis F,L vs Sampras,67% (10/15),- (0/0),0/0,0/0,80% (4/5),0/2,0/1,20% (1/5),25% (1/4)
1995 Grand Slam Cup F,L vs Ivanisevic,68% (13/19),0% (0/2),0/0,0/0,60% (3/5),2/5,2/3,80% (4/5),0% (0/6)
1995 Grand Slam Cup SF,W vs Becker,54% (19/35),50% (4/8),3/5,1/1,57% (4/7),0/1,0/0,67% (4/6),60% (3/5)
1994 US Open SF,L vs Agassi,75% (12/16),100% (2/2),1/2,0/0,57% (8/14),3/6,2/3,- (0/0),- (0/0)
1994 Wimbledon SF,L vs Sampras,75% (15/20),18% (2/11),1/4,0/0,43% (3/7),1/4,0/1,- (0/0),- (0/0)
1994 Australian Open F,L vs Sampras,57% (12/21),15% (2/13),0/0,0/0,50% (4/8),3/6,0/1,50% (3/6),20% (1/5)
1994 Australian Open SF,W vs Edberg,81% (17/21),24% (4/17),3/11,1/4,33% (3/9),1/2,0/0,64% (14/22),52% (11/21)
1993 Canada F,L vs Pernfors,50% (9/18),36% (4/11),1/5,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
1993 Canada SF,W vs Reneberg,56% (9/16),75% (3/4),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
1992 US Open R32,L vs Sampras,67% (20/30),44% (7/16),2/4,0/0,50% (6/12),3/6,3/4,25% (1/4),0% (0/4)
2002 (1 matches),,50.0%,12.5%,-,-,0.0%,0.0%,0.0%,-,-
2001 (1 matches),,47.6%,33.3%,-,-,53.8%,25.0%,50.0%,-,-
2000 (1 matches),,75.0%,30.0%,0.0%,-,20.0%,0.0%,0.0%,44.4%,10.0%
1999 (2 matches),,72.7%,50.0%,54.5%,50.0%,71.4%,0.0%,-,-,-
1998 (3 matches),,77.1%,62.5%,54.5%,66.7%,72.2%,33.3%,50.0%,63.6%,41.7%
Career (19 matches),,67.0%,37.7%,45.6%,53.8%,54.4%,38.2%,47.8%,55.9%,32.8%
