Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2002 Indian Wells SF,L vs Henman,3.9,3.7,4.2,48.4%,28.6%,58.3%,42.9%,45.2%,29.7%,-4.5,-6.3,1.0,1.7
2001 Australian Open QF,L vs Agassi,3.2,2.9,3.5,44.7%,33.3%,38.1%,60.0%,45.8%,34.6%,-3.0,-3.7,1.5,2.2
2000 US Open SF,L vs Safin,3.1,3.2,3.0,44.2%,55.7%,38.5%,20.0%,47.5%,29.9%,5.0,5.7,-7.5,-10.0
1999 US Open F,L vs Agassi,3.0,2.8,3.2,49.1%,41.2%,40.9%,50.0%,41.6%,28.8%,-4.5,-3.7,5.5,4.4
1999 US Open QF,W vs Dosedel,2.8,2.1,3.5,57.8%,37.0%,23.1%,66.7%,38.0%,33.3%,4.0,5.6,4.5,5.5
1999 US Open SF,W vs Pioline,2.8,2.3,3.4,59.8%,64.1%,0.0%,25.0%,54.0%,25.4%,12.0,16.4,1.0,2.1
1998 Stockholm F,W vs Johansson,3.2,2.6,3.8,53.9%,60.6%,76.9%,44.4%,52.2%,27.9%,9.0,9.7,-0.5,-0.8
1998 Paris SF,L vs Sampras,2.6,2.7,2.5,53.0%,25.9%,33.3%,33.3%,41.3%,23.4%,4.5,10.7,-1.5,-3.3
1998 US Open R128,W vs Tarango,3.0,2.7,3.3,55.6%,48.0%,50.0%,75.0%,52.5%,25.0%,-7.0,-6.7,1.0,1.4
1996 Canada SF,L vs Ferreira,3.4,3.4,3.4,48.8%,42.5%,47.6%,44.4%,38.3%,15.2%,1.5,1.7,-8.5,-7.0
1996 Wimbledon SF,L vs Washington,2.3,2.1,2.5,48.2%,50.9%,66.7%,50.0%,53.7%,24.2%,2.5,2.5,0.0,0.0
1996 Wimbledon QF,W vs Henman,2.3,2.2,2.5,51.6%,56.8%,50.0%,-,48.7%,16.4%,10.5,18.1,1.0,2.2
1996 Memphis F,L vs Sampras,2.9,3.0,2.7,44.3%,29.2%,71.4%,33.3%,44.4%,13.8%,-6.0,-11.5,-5.0,-9.6
1995 Grand Slam Cup F,L vs Ivanisevic,2.1,2.5,1.7,47.0%,41.2%,33.3%,25.0%,43.8%,13.6%,2.5,5.4,-8.5,-18.5
1995 Grand Slam Cup SF,W vs Becker,2.7,2.9,2.6,53.9%,47.1%,54.5%,45.5%,45.5%,22.8%,6.5,5.6,3.5,3.2
1994 US Open SF,L vs Agassi,3.1,2.9,3.3,49.0%,27.5%,43.8%,57.1%,43.4%,24.2%,0.5,0.5,-24.5,-25.8
1994 Wimbledon SF,L vs Sampras,2.2,2.1,2.2,47.2%,46.2%,0.0%,-,40.2%,5.2%,6.5,19.1,7.0,14.3
1994 Memphis F,W vs Gilbert,3.9,3.9,3.8,59.3%,52.6%,50.0%,50.0%,48.3%,10.1%,-2.0,-2.5,4.0,5.1
1994 Australian Open F,L vs Sampras,3.3,3.7,2.8,49.7%,35.8%,50.0%,36.4%,50.6%,20.7%,-1.5,-1.2,8.0,8.4
1994 Australian Open SF,W vs Edberg,2.7,3.1,2.4,53.0%,40.8%,75.0%,50.0%,46.0%,15.5%,26.0,21.1,24.0,19.2
Career (24 matches),,3.0,2.9,3.0,51.0%,43.9%,47.6%,46.8%,46.5%,21.0%,3.7,4.2,0.3,0.4
