Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
22,Pete Sampras [USA],4,18,18.2%,14,4,10,28.6%,1992,2002,22,0.89,11.2%,3.5%,60.3%,73.8%,50.7%,64.7%,31.3%,61.5%,24.2%
18,Andre Agassi [USA],5,13,27.8%,12,5,7,41.7%,1990,2001,16,0.92,14.6%,3.9%,61.4%,72.4%,48.5%,63.2%,34.0%,63.8%,32.7%
12,Richey Reneberg [USA],8,4,66.7%,4,2,2,50.0%,1991,1999,12,1.19,13.8%,2.2%,60.8%,74.3%,53.6%,66.2%,40.1%,62.3%,38.5%
12,Goran Ivanisevic [CRO],5,7,41.7%,11,4,7,36.4%,1993,1999,10,1.05,14.2%,4.3%,62.6%,80.9%,49.6%,69.2%,32.2%,63.5%,25.8%
11,Cedric Pioline [FRA],6,5,54.5%,2,1,1,50.0%,1992,2001,10,1.12,10.8%,5.2%,60.9%,73.2%,51.1%,64.6%,39.7%,54.8%,46.2%
10,Greg Rusedski [GBR],8,2,80.0%,8,6,2,75.0%,1993,2002,9,1.11,10.8%,3.8%,67.6%,76.8%,53.3%,69.2%,34.3%,62.7%,35.6%
10,Yevgeny Kafelnikov [RUS],3,7,30.0%,6,3,3,50.0%,1994,2002,10,0.81,11.6%,4.6%,58.2%,71.3%,46.7%,61.0%,31.8%,67.0%,46.8%
10,Patrick Rafter [AUS],3,7,30.0%,11,6,5,54.5%,1994,2001,9,0.97,8.0%,4.6%,62.0%,76.4%,43.7%,64.0%,35.1%,58.4%,34.7%
10,Byron Black [ZIM],8,2,80.0%,5,3,2,60.0%,1991,2001,9,1.27,16.5%,5.2%,62.2%,77.2%,47.4%,66.0%,43.2%,64.3%,55.6%
10,Bryan Shelton [USA],8,2,80.0%,2,0,2,0.0%,1989,1997,7,1.21,10.0%,2.5%,59.9%,74.6%,58.8%,68.2%,38.5%,75.0%,42.6%
9,Thomas Enqvist [SWE],5,4,55.6%,6,3,3,50.0%,1995,2001,8,0.95,14.3%,3.9%,59.6%,75.0%,43.8%,62.4%,35.9%,67.2%,40.4%
8,Tim Henman [GBR],3,5,37.5%,7,3,4,42.9%,1994,2003,7,0.98,7.0%,3.6%,63.5%,70.3%,49.1%,62.6%,36.8%,52.0%,35.1%
8,Magnus Larsson [SWE],4,4,50.0%,1,1,0,100.0%,1994,2001,6,1.09,13.5%,2.0%,64.4%,78.4%,47.9%,67.5%,35.4%,61.1%,41.0%
8,David Wheaton [USA],6,2,75.0%,4,3,1,75.0%,1991,1995,8,1.12,12.3%,3.4%,62.6%,76.1%,51.1%,66.7%,37.2%,66.0%,35.6%
7,Michael Chang [USA],2,5,28.6%,4,2,2,50.0%,1993,2000,7,0.88,8.0%,3.4%,62.8%,70.1%,50.0%,62.6%,32.9%,56.1%,32.4%
