Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Wimbledon QF,L vs Sabalenka,50% (7/14),86% (6/7),2/6,64% (9/14),11% (1/9),3/6,1/2,0/2,0/0,0/1
2025 Miami Q2,L vs Fruhvirtova,25% (2/8),0% (0/2),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2025 Australian Open R64,W vs Zheng,40% (4/10),75% (3/4),1/2,36% (4/11),50% (2/4),1/3,1/2,1/1,1/1,0/0
2024 Hua Hin 2 F,L vs Sramkova,30% (3/10),67% (2/3),1/4,50% (5/10),20% (1/5),0/2,0/0,1/1,0/0,0/0
2024 Hua Hin 2 SF,W vs Hartono,56% (5/9),80% (4/5),0/1,33% (3/9),67% (2/3),2/3,1/1,0/0,1/1,0/0
2024 Hua Hin 2 R16,W vs Wang,41% (7/17),71% (5/7),1/5,53% (9/17),33% (3/9),3/5,0/1,2/3,0/1,1/1
2024 US Open R128,L vs Joint,27% (3/11),100% (3/3),1/3,55% (6/11),17% (1/6),3/3,0/0,3/5,0/0,3/4
2024 Wimbledon R128,W vs Baindl,67% (6/9),100% (6/6),1/2,38% (3/8),33% (1/3),3/5,1/1,0/0,0/0,0/0
2024 Stuttgart R32,L vs Kostyuk,81% (13/16),54% (7/13),4/8,67% (10/15),10% (1/10),2/6,0/0,2/3,0/0,1/2
2023 US Open R128,L vs Gauff,36% (5/14),80% (4/5),1/5,38% (5/13),0% (0/5),2/3,0/0,3/3,0/0,2/2
2023 Warsaw F,L vs Swiatek,0% (0/7),- (0/0),0/4,83% (5/6),0% (0/5),0/0,0/0,0/1,0/0,0/0
2023 Australian Open R32,L vs Garcia,33% (4/12),75% (3/4),1/3,46% (6/13),33% (2/6),3/3,1/1,1/2,0/0,0/1
2021 Tokyo Olympics R64,L vs Svitolina,69% (11/16),55% (6/11),3/7,53% (8/15),13% (1/8),1/5,0/1,3/3,0/0,2/2
2021 Wimbledon R128,L vs Alexandrova,13% (1/8),0% (0/1),0/3,63% (5/8),20% (1/5),0/0,0/0,0/1,0/0,0/1
2021 Roland Garros R128,L vs Garcia,13% (1/8),0% (0/1),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,0/1
2021 Madrid R32,L vs Swiatek,56% (5/9),60% (3/5),2/5,67% (6/9),0% (0/6),1/3,0/0,1/2,0/0,0/1
2021 Stuttgart R16,L vs Barty,22% (2/9),50% (1/2),0/3,67% (6/9),17% (1/6),0/1,0/0,1/3,0/0,1/2
2021 Australian Open R128,L vs Williams,14% (1/7),100% (1/1),0/5,86% (6/7),0% (0/6),0/1,0/0,0/1,0/0,0/1
2021 Gippsland Trophy R16,L vs Halep,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,0/0
2020 Roland Garros QF,L vs Kvitova,22% (2/9),100% (2/2),1/4,56% (5/9),0% (0/5),0/2,0/0,1/2,0/0,0/1
2025 (3 matches),,40.6%,69.2%,25.0%,53.1%,17.6%,44.4%,50.0%,33.3%,100.0%,0.0%
2024 (6 matches),,51.4%,73.0%,34.8%,51.4%,25.0%,54.2%,66.7%,66.7%,50.0%,71.4%
2023 (3 matches),,27.3%,77.8%,16.7%,50.0%,12.5%,83.3%,100.0%,66.7%,-,66.7%
2021 (7 matches),,36.4%,50.0%,16.7%,61.5%,10.0%,18.2%,0.0%,53.8%,-,37.5%
2020 (8 matches),,50.6%,82.9%,31.6%,43.2%,40.0%,77.8%,100.0%,71.4%,100.0%,50.0%
Career (203 matches),,53.5%,77.5%,41.4%,48.7%,21.7%,63.0%,67.2%,61.8%,62.7%,48.8%
