Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Wimbledon QF,L vs Sabalenka,0.97,0.88,69.7,5.6,0.0%,53.1%,0.0%,41.3%,39.6%,56.0%
2025 Miami Q2,L vs Fruhvirtova,0.99,0.55,42.5,2.0,4.3%,30.4%,0.0%,66.7%,29.6%,28.0%
2025 Australian Open R64,W vs Zheng,1.11,1.31,59.0,2.7,2.4%,63.4%,0.0%,64.1%,41.5%,44.7%
2024 Hua Hin 2 F,L vs Sramkova,0.90,0.71,53.0,2.7,2.9%,48.6%,3.0%,57.6%,41.9%,32.1%
2024 Hua Hin 2 SF,W vs Hartono,1.22,1.51,44.6,2.4,2.9%,55.9%,3.0%,63.6%,50.0%,50.0%
2024 Hua Hin 2 R16,W vs Wang,1.08,1.12,79.9,4.2,0.0%,59.3%,0.0%,55.8%,50.0%,37.9%
2024 US Open R128,L vs Joint,0.81,0.69,47.6,2.1,3.0%,60.6%,0.0%,42.9%,33.3%,48.1%
2024 Wimbledon R128,W vs Baindl,1.16,1.66,45.3,2.3,0.0%,61.5%,0.0%,56.0%,60.0%,58.3%
2024 Stuttgart R32,L vs Kostyuk,0.90,0.87,82.7,3.5,0.0%,48.2%,0.0%,46.0%,48.6%,53.0%
2023 US Open R128,L vs Gauff,0.95,0.79,52.6,4.4,0.0%,50.9%,0.0%,57.4%,34.1%,42.5%
2023 Warsaw F,L vs Swiatek,0.85,0.26,30.5,2.0,4.5%,45.5%,4.8%,38.1%,21.1%,13.3%
2023 Australian Open R32,L vs Garcia,0.89,0.79,62.7,4.0,2.2%,63.0%,2.3%,53.5%,37.5%,36.1%
2021 Tokyo Olympics R64,L vs Svitolina,0.83,0.85,64.0,2.2,2.0%,60.0%,0.0%,48.9%,45.2%,48.2%
2021 Wimbledon R128,L vs Alexandrova,0.92,0.40,42.5,2.0,0.0%,50.0%,4.5%,50.0%,17.4%,26.3%
2021 Roland Garros R128,L vs Garcia,0.88,0.37,34.1,2.0,3.6%,57.1%,0.0%,50.0%,19.0%,20.0%
2021 Madrid R32,L vs Swiatek,0.95,0.71,43.0,2.3,2.6%,41.0%,0.0%,48.6%,50.0%,32.0%
2021 Stuttgart R16,L vs Barty,1.06,0.66,53.7,2.2,0.0%,48.3%,0.0%,44.4%,33.3%,33.3%
2021 Australian Open R128,L vs Williams,1.08,0.42,31.6,2.4,0.0%,33.3%,0.0%,31.6%,21.1%,33.3%
2021 Gippsland Trophy R16,L vs Halep,0.88,0.66,45.2,2.2,0.0%,50.0%,0.0%,58.1%,34.4%,34.5%
2020 Roland Garros QF,L vs Kvitova,0.93,0.59,42.9,2.0,0.0%,50.0%,0.0%,45.5%,35.7%,30.8%
2025 (3 matches),,1.02,0.92,60.2,2.8,1.8%,52.2%,0.0%,54.7%,38.0%,46.0%
2024 (6 matches),,1.00,1.03,64.7,2.7,1.2%,55.1%,0.9%,53.4%,47.3%,46.3%
2023 (3 matches),,0.91,0.67,52.5,3.1,1.6%,54.5%,1.7%,52.5%,33.0%,35.2%
2021 (7 matches),,0.92,0.64,48.0,2.2,1.3%,49.6%,0.5%,48.3%,34.9%,35.6%
2020 (8 matches),,1.05,1.19,50.1,2.9,1.5%,61.8%,2.0%,57.6%,43.6%,47.3%
Career (203 matches),,1.01,1.04,57.9,2.7,1.3%,55.8%,1.0%,53.8%,45.9%,47.4%
