Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Wimbledon QF,L vs Sabalenka,73.8%,59.2%,1.0%,0/1,2.61,5.7%,79.1%,47.2%,1.5%,2.63,5.9%,71.9%,87.0%,0.0%,2.56,5.3%
2025 Miami Q2,L vs Fruhvirtova,65.4%,35.3%,3.8%,1/1,2.06,2.7%,67.6%,28.0%,2.7%,1.88,3.7%,75.0%,55.6%,8.3%,2.55,0.0%
2025 Australian Open R64,W vs Zheng,63.3%,62.0%,3.8%,3/0,2.67,3.4%,59.1%,61.5%,4.5%,2.56,2.0%,75.0%,62.5%,3.1%,3.19,10.0%
2024 Hua Hin F,L vs Sramkova,72.9%,37.2%,3.4%,2/0,2.48,1.9%,84.6%,33.3%,2.6%,2.47,2.9%,71.4%,50.0%,7.1%,2.49,0.0%
2024 Hua Hin SF,W vs Hartono,82.0%,51.2%,6.0%,3/0,2.42,0.0%,90.9%,46.7%,6.1%,2.56,0.0%,91.7%,63.6%,8.3%,1.86,0.0%
2024 Hua Hin R16,W vs Wang,73.3%,52.9%,0.9%,0/1,2.33,1.2%,79.2%,57.9%,0.0%,2.23,1.5%,73.7%,42.9%,2.6%,2.66,0.0%
2024 Stuttgart R32,L vs Kostyuk,75.4%,52.9%,4.3%,5/1,2.14,3.5%,84.1%,47.3%,3.4%,2.07,4.1%,85.7%,66.7%,8.6%,2.54,0.0%
2023 US Open R128,L vs Gauff,64.3%,53.7%,1.2%,1/0,1.89,0.0%,52.5%,47.6%,0.0%,1.90,0.0%,82.5%,57.6%,2.5%,1.85,0.0%
2023 Warsaw F,L vs Swiatek,61.8%,28.6%,5.9%,1/1,2.33,0.0%,63.2%,33.3%,5.3%,2.36,0.0%,60.0%,22.2%,6.7%,2.23,0.0%
2023 Australian Open R32,L vs Garcia,64.5%,49.0%,6.6%,4/1,2.46,0.0%,61.5%,46.9%,5.8%,2.54,0.0%,85.0%,52.9%,10.0%,2.23,0.0%
2021 Olympics R64,L vs Svitolina,77.1%,56.0%,0.8%,0/1,2.48,4.3%,80.3%,53.1%,0.0%,2.39,5.9%,79.2%,59.5%,1.9%,2.74,0.0%
2021 Madrid R32,L vs Swiatek,75.5%,45.0%,9.4%,4/1,2.57,0.0%,80.8%,42.9%,11.5%,2.45,0.0%,82.6%,47.4%,8.7%,2.83,0.0%
2021 Stuttgart R16,L vs Barty,72.2%,38.5%,7.4%,1/3,2.39,15.9%,56.0%,0.0%,16.0%,2.40,8.6%,96.2%,60.0%,0.0%,2.34,44.4%
2021 Australian Open R128,L vs Williams,55.9%,42.1%,29.4%,5/5,2.55,0.0%,55.0%,36.4%,50.0%,2.60,0.0%,61.5%,50.0%,0.0%,2.34,0.0%
2021 Gippsland Trophy R16,L vs Halep,73.8%,44.4%,13.1%,5/3,2.58,0.0%,68.3%,35.7%,14.6%,2.54,0.0%,89.5%,58.8%,10.5%,2.68,0.0%
2020 Roland Garros QF,L vs Kvitova,64.8%,40.0%,1.9%,1/0,2.92,3.0%,64.5%,35.0%,3.2%,2.71,4.8%,78.9%,46.7%,0.0%,3.28,0.0%
2020 Roland Garros R16,W vs Badosa,79.3%,55.4%,0.0%,0/0,2.63,0.0%,82.5%,55.3%,0.0%,2.54,0.0%,81.8%,55.6%,0.0%,2.79,0.0%
2020 Roland Garros R64,W vs Goerges,77.1%,57.4%,5.7%,2/2,2.53,2.3%,79.4%,59.3%,11.8%,2.41,3.0%,77.1%,55.6%,0.0%,2.92,0.0%
2020 Doha R64,W vs Shvedova,79.6%,61.5%,6.1%,2/1,2.41,2.2%,82.4%,60.7%,8.8%,2.43,2.6%,84.6%,63.6%,0.0%,2.30,0.0%
2019 Guangzhou R32,L vs Kenin,61.0%,50.0%,5.1%,2/1,2.75,16.2%,62.8%,51.9%,4.7%,2.67,20.7%,69.2%,44.4%,7.7%,3.06,0.0%
Last 52 Weeks (1 matches),,73.8%,59.2%,1.0%,0.0%,2.61,5.7%,79.1%,47.2%,1.5%,2.63,5.9%,71.9%,87.0%,0.0%,2.56,5.3%
Career (50 matches),,74.3%,52.6%,4.5%,58.4%,2.39,4.1%,76.1%,49.0%,4.6%,2.36,5.0%,81.1%,59.2%,4.7%,2.45,1.5%
