Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Elena Rybakina [KAZ],1,6,14.3%,4,3,1,75.0%,2019,2024,6,0.76,1.1%,4.3%,72.8%,58.2%,43.3%,54.2%,35.0%,55.9%,32.4%
6,Daria Kasatkina [AUS],1,5,16.7%,2,0,2,0.0%,2015,2026,4,0.89,0.9%,5.8%,73.8%,53.6%,28.8%,47.1%,47.0%,43.2%,42.1%
6,Kateryna Baindl [UKR],5,1,83.3%,0,0,0,-,2016,2024,6,1.30,1.3%,2.0%,74.8%,61.1%,50.6%,58.5%,54.1%,57.1%,69.6%
6,Madison Brengle [USA],4,2,66.7%,2,0,2,0.0%,2010,2023,4,1.05,1.0%,6.1%,69.7%,61.0%,44.9%,56.1%,46.0%,44.8%,55.6%
6,Coco Vandeweghe [USA],2,4,33.3%,1,1,0,100.0%,2009,2023,5,1.04,1.9%,4.4%,68.7%,66.3%,49.6%,61.0%,40.5%,55.9%,36.6%
5,Liudmila Samsonova [RUS],3,2,60.0%,1,0,1,0.0%,2022,2026,5,0.89,0.8%,4.5%,74.9%,59.2%,42.0%,54.9%,40.3%,60.0%,56.3%
5,Beatriz Haddad Maia [BRA],4,1,80.0%,0,0,0,-,2013,2024,2,1.07,0.8%,8.0%,64.0%,62.5%,48.9%,57.6%,45.3%,68.4%,54.5%
5,Irina Camelia Begu [ROU],4,1,80.0%,1,0,1,0.0%,2015,2023,5,1.06,0.0%,2.5%,74.4%,61.3%,49.0%,58.1%,44.2%,64.7%,51.1%
5,Kirsten Flipkens [BEL],2,3,40.0%,2,1,1,50.0%,2005,2021,2,1.15,1.4%,8.1%,62.2%,68.5%,50.0%,61.5%,44.1%,50.0%,47.4%
5,Teliana Pereira [BRA],4,1,80.0%,2,2,0,100.0%,2007,2020,3,1.20,1.6%,1.1%,72.0%,61.1%,58.8%,60.4%,47.5%,69.6%,57.1%
5,Heidi El Tabakh [CAN],3,2,60.0%,1,1,0,100.0%,2009,2014,0,,,,,,,,,,
4,Dayana Yastremska [UKR],1,3,25.0%,0,0,0,-,2019,2025,4,0.88,1.9%,4.9%,71.3%,51.3%,47.4%,50.2%,43.6%,46.5%,48.4%
4,Sofia Kenin [USA],0,4,0.0%,1,0,1,0.0%,2019,2025,4,0.82,3.0%,9.7%,65.7%,58.9%,33.0%,50.0%,40.9%,46.3%,37.5%
4,Ekaterina Alexandrova [RUS],1,3,25.0%,2,1,1,50.0%,2019,2025,4,0.81,2.0%,4.1%,71.0%,52.9%,47.1%,51.2%,39.7%,53.3%,36.8%
4,Madison Keys [USA],2,2,50.0%,1,0,1,0.0%,2016,2025,4,0.95,0.4%,2.3%,73.1%,57.5%,36.6%,51.9%,45.7%,48.6%,34.9%
