Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Wimbledon QF,L vs Sabalenka,35% (6/17),55% (6/11),1/2,0/0,38% (5/13),2/4,1/2,- (0/0),- (0/0)
2025 Miami Q2,L vs Fruhvirtova,60% (3/5),0% (0/5),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2025 Australian Open R64,W vs Zheng,53% (9/17),50% (3/6),2/3,1/2,67% (4/6),0/0,0/0,100% (5/5),40% (2/5)
2024 Hua Hin 2 F,L vs Sramkova,46% (6/13),67% (2/3),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2024 Hua Hin 2 SF,W vs Hartono,47% (8/17),57% (4/7),2/3,1/2,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2024 Hua Hin 2 R16,W vs Wang,100% (11/11),45% (5/11),2/6,1/1,54% (7/13),2/3,0/0,78% (7/9),78% (7/9)
2024 US Open R128,L vs Joint,75% (6/8),100% (3/3),0/0,0/0,44% (4/9),3/5,3/4,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Baindl,75% (6/8),75% (6/8),2/3,1/2,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2024 Stuttgart R32,L vs Kostyuk,50% (6/12),35% (7/20),1/2,0/0,50% (9/18),1/3,1/2,60% (3/5),67% (4/6)
2023 US Open R128,L vs Gauff,36% (8/22),57% (4/7),1/1,0/0,64% (9/14),2/4,0/1,- (0/0),- (0/0)
2023 Warsaw F,L vs Swiatek,50% (1/2),- (0/0),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2023 Australian Open R32,L vs Garcia,53% (9/17),33% (3/9),1/2,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2021 Tokyo Olympics R64,L vs Svitolina,57% (8/14),29% (6/21),1/3,0/0,50% (7/14),2/4,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Alexandrova,80% (4/5),0% (0/3),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Garcia,29% (4/14),0% (0/1),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2021 Madrid R32,L vs Swiatek,43% (3/7),33% (3/9),0/0,0/0,68% (13/19),10/12,10/11,- (0/0),- (0/0)
2021 Stuttgart R16,L vs Barty,80% (4/5),50% (1/2),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2021 Australian Open R128,L vs Williams,50% (1/2),100% (1/1),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2021 Gippsland Trophy R16,L vs Halep,42% (5/12),17% (1/6),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2020 Roland Garros QF,L vs Kvitova,80% (4/5),40% (2/5),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2025 (3 matches),,46.2%,40.9%,60.0%,50.0%,44.0%,33.3%,33.3%,100.0%,40.0%
2024 (6 matches),,62.3%,51.9%,50.0%,60.0%,55.7%,46.2%,57.1%,71.4%,73.3%
2023 (3 matches),,43.9%,43.8%,66.7%,-,57.6%,40.0%,25.0%,-,-
2021 (7 matches),,49.2%,27.9%,33.3%,-,51.4%,51.7%,63.2%,-,-
2020 (8 matches),,56.7%,53.1%,92.3%,85.7%,63.2%,62.5%,60.0%,33.3%,50.0%
Career (203 matches),,54.3%,48.6%,54.1%,57.3%,53.7%,50.7%,48.9%,54.4%,46.3%
