Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 BJK Cup Playoffs RR,W vs Zidansek,1.02,1.12,69.9,161.3,3.5%,49.1%,1.9%,58.5%,45.2%,56.7%
2024 BJK Cup Playoffs RR,L vs Erjavec,0.96,0.68,51.5,2.0,0.0%,59.4%,6.5%,51.6%,36.7%,25.9%
2024 US Open R64,L vs Navarro,0.83,0.42,30.8,2.0,0.0%,40.9%,0.0%,42.1%,33.3%,26.1%
2024 US Open R128,W vs Bogdan,1.04,1.32,63.5,2.0,8.6%,65.7%,6.1%,66.7%,36.7%,50.0%
2024 Paris Olympics R32,L vs Zheng,0.79,0.59,40.1,2.0,3.7%,51.9%,8.0%,56.0%,42.9%,25.9%
2024 Wimbledon R64,L vs Sakkari,0.98,0.69,56.0,2.3,13.3%,56.7%,3.7%,66.7%,16.7%,40.0%
2024 Wimbledon R128,W vs Yuan,1.29,2.44,34.4,2.2,8.7%,78.3%,10.5%,73.7%,48.1%,41.7%
2024 Roland Garros R128,W vs Kerber,1.13,1.49,50.7,2.2,0.0%,58.1%,0.0%,74.1%,45.5%,45.2%
2024 Charleston R64,L vs Volynets,1.02,0.94,103.1,8.5,0.0%,50.7%,3.0%,47.8%,44.6%,49.2%
2024 Miami R128,W vs Sorribes Tormo,1.00,1.80,42.9,2.0,3.7%,63.0%,8.0%,80.0%,51.9%,52.0%
2024 Australian Open R128,W vs Kalinina,1.14,2.07,36.7,2.2,5.0%,57.5%,5.0%,62.5%,81.3%,61.5%
2023 US Open R128,L vs Keys,0.84,0.60,42.8,2.2,10.5%,52.6%,0.0%,62.2%,31.3%,29.6%
2023 Hamburg F,W vs Noha Akugue,1.00,1.37,56.3,2.1,2.6%,55.3%,2.9%,70.6%,61.3%,41.9%
2023 Roland Garros R128,L vs Grabher,0.94,0.68,41.6,2.0,3.3%,36.7%,0.0%,55.6%,40.5%,38.2%
2023 Madrid R64,L vs Sakkari,0.93,0.70,52.1,2.3,0.0%,48.5%,6.5%,67.7%,36.4%,26.7%
2023 Madrid R128,W vs Anisimova,0.98,1.36,58.8,2.2,5.7%,68.6%,3.1%,56.3%,45.9%,57.6%
2022 Wimbledon R128,L vs Harrison,0.93,0.61,40.6,2.1,0.0%,53.6%,0.0%,48.0%,28.1%,36.7%
2022 Rabat R32,W vs Sun,1.21,1.73,41.7,2.1,0.0%,62.9%,0.0%,54.3%,63.2%,55.6%
2022 BJK Cup QLS R1: ESP vs NED RR,L vs Parrizas Diaz,0.94,0.71,50.2,2.2,0.0%,37.8%,9.1%,63.6%,32.3%,44.4%
2022 BJK Cup QLS R1: ESP vs NED RR,L vs Sorribes Tormo,1.00,0.61,47.2,2.0,0.0%,53.8%,0.0%,36.0%,24.0%,43.5%
2024 (11 matches),,1.02,1.05,60.1,2.5,3.8%,56.2%,4.4%,60.1%,42.1%,44.7%
2023 (5 matches),,0.94,0.91,50.4,2.1,4.6%,52.9%,2.5%,62.7%,42.9%,39.4%
2022 (6 matches),,1.00,0.95,58.5,2.5,0.5%,52.5%,2.2%,58.1%,39.9%,45.5%
2021 (17 matches),,0.98,0.96,59.8,2.8,2.9%,54.9%,2.0%,55.2%,45.1%,43.1%
2020 (11 matches),,1.01,0.92,55.1,2.8,0.7%,52.3%,2.5%,54.9%,42.5%,42.1%
Career (261 matches),,1.02,1.03,56.6,2.6,2.1%,54.2%,1.8%,56.3%,45.6%,45.0%
