Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 BJK Cup Playoffs RR,L vs Erjavec,5.8,5.8,5.8,50.0%,43.3%,33.3%,40.9%,46.2%,2.4%,3.0,2.2,-9.0,-5.7
2024 BJK Cup Playoffs RR,W vs Zidansek,5.2,5.1,5.2,54.3%,57.4%,38.5%,51.6%,57.7%,7.0%,9.0,2.9,11.0,5.3
2024 US Open R128,W vs Bogdan,4.9,4.7,5.0,48.8%,64.3%,41.2%,54.2%,48.1%,5.3%,22.0,13.8,0.0,0.0
2024 Olympics R32,L vs Zheng,5.1,5.0,5.2,55.1%,23.1%,43.8%,43.8%,61.8%,2.2%,-1.0,-0.7,-10.5,-12.1
2024 ITF The Hague F,W vs Feistel,4.4,4.3,4.5,61.1%,43.8%,52.0%,56.0%,62.6%,12.7%,10.0,4.7,1.0,0.9
2024 Roland Garros R128,W vs Kerber,6.0,5.6,6.5,48.8%,55.9%,62.1%,55.6%,60.4%,9.8%,19.0,9.7,6.0,5.2
2024 Charleston R64,L vs Volynets,6.7,6.7,6.7,51.1%,59.3%,39.6%,41.5%,60.1%,11.0%,20.0,4.3,-1.0,-0.4
2024 Miami R128,W vs Sorribes Tormo,8.3,6.9,9.7,71.4%,83.3%,47.4%,51.3%,61.8%,15.1%,15.0,6.2,5.0,4.1
2024 Australian Open R128,W vs Kalinina,4.7,4.3,5.9,65.6%,70.8%,57.1%,47.1%,62.9%,15.4%,21.0,16.9,1.5,2.4
2023 Hamburg F,W vs Noha Akugue,5.0,5.2,4.7,68.3%,48.6%,54.2%,40.0%,63.3%,9.1%,-3.5,-2.0,6.0,6.2
2023 ITF The Hague F,W vs Bejlek,6.0,6.3,5.8,67.2%,55.2%,31.6%,46.7%,60.5%,6.8%,8.5,3.9,0.0,0.0
2023 Roland Garros R128,L vs Grabher,4.4,4.4,4.4,49.3%,42.9%,18.8%,35.3%,54.5%,6.3%,-5.5,-4.2,-9.5,-9.2
2023 Madrid R64,L vs Sakkari,4.4,4.5,4.2,49.3%,33.3%,41.2%,60.0%,58.6%,8.8%,-1.0,-0.8,-6.0,-7.5
2023 Madrid R128,W vs Anisimova,3.7,3.7,3.6,58.3%,58.8%,33.3%,60.0%,51.7%,8.0%,9.0,8.7,-1.0,-1.1
2022 Wimbledon R128,L vs Harrison,4.3,4.4,4.1,42.4%,37.5%,30.8%,54.5%,53.0%,24.7%,6.0,6.3,-2.0,-2.9
2022 Rabat R32,W vs Sun,5.5,6.1,4.4,62.5%,53.6%,62.5%,53.3%,41.8%,16.6%,12.5,12.9,3.0,2.5
2022 ITF Santa Margherita Di Pula F,W vs Benoit,6.4,5.7,7.0,49.0%,63.6%,42.9%,58.6%,52.7%,7.1%,7.5,4.3,5.0,3.2
2022 BJK Cup Qualifiers RR,L vs Sorribes Tormo,6.6,7.2,6.1,40.5%,30.0%,43.8%,42.3%,61.4%,2.7%,4.5,2.6,-10.5,-9.9
2022 BJK Cup Qualifiers RR,L vs Parrizas Diaz,5.4,5.2,5.7,39.6%,44.1%,57.1%,45.0%,60.0%,6.5%,7.0,3.8,-9.0,-8.0
2022 Lyon R32,W vs Kovinic,4.9,5.1,4.7,67.5%,78.9%,50.0%,83.3%,57.6%,11.0%,11.0,11.3,7.5,11.9
Career (66 matches),,5.0,5.0,5.0,53.3%,48.7%,47.3%,48.4%,55.5%,7.9%,7.6,4.7,-1.1,-0.9
