Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,13,3,10,23.1%,8-21,27.6%,123-153,44.6%,0-3,0.0%,13,55.4%,34.5%,2.1%,5.9%,73.0%,56.8%,39.4%,52.1%,43.3%,47.7%,0.90,R16 (2x)
2024,46,20,26,43.5%,48-58,45.3%,485-517,48.4%,5-10,33.3%,44,66.6%,30.1%,3.8%,5.1%,67.8%,62.6%,44.4%,56.7%,41.6%,49.2%,0.96,QF (5x)
2023,19,8,11,42.1%,20-24,45.5%,199-200,49.9%,1-2,33.3%,19,67.2%,31.8%,3.6%,4.9%,65.2%,61.0%,49.5%,57.0%,43.0%,49.9%,1.00,W (Hamburg)
2022,21,6,15,28.6%,21-30,41.2%,231-255,47.5%,2-4,33.3%,21,63.4%,31.6%,2.6%,4.1%,72.6%,59.7%,44.0%,55.4%,41.5%,48.8%,0.93,QF (Rabat)
2021,25,9,16,36.0%,22-33,40.0%,228-271,45.7%,1-2,33.3%,25,62.5%,28.8%,2.3%,5.3%,71.0%,61.7%,40.8%,55.6%,40.9%,48.5%,0.92,QF (2x)
2020,20,8,12,40.0%,20-25,44.4%,199-212,48.4%,2-4,33.3%,20,64.1%,33.0%,1.6%,4.3%,72.2%,59.4%,45.5%,55.5%,41.8%,48.9%,0.94,SF (Monterrey)
2019,13,4,9,30.8%,10-18,35.7%,117-148,44.2%,0-2,0.0%,13,58.8%,30.3%,3.1%,4.7%,64.9%,58.0%,46.2%,53.9%,41.8%,47.8%,0.91,QF (Palermo)
2018,16,6,10,37.5%,14-23,37.8%,158-185,46.1%,1-5,16.7%,16,64.6%,29.5%,2.5%,5.6%,65.2%,60.6%,46.5%,55.7%,39.9%,47.6%,0.90,QF (Istanbul)
2017,8,4,4,50.0%,9-9,50.0%,88-83,51.5%,0-1,0.0%,8,69.9%,34.5%,4.4%,6.0%,66.5%,65.5%,45.2%,58.7%,43.4%,50.2%,1.05,QF ('s Hertogenbosch)
2016,2,0,2,0.0%,0-4,0.0%,11-24,31.4%,0-0,-,2,41.2%,16.7%,4.4%,9.7%,60.2%,54.4%,40.0%,48.7%,35.0%,42.1%,0.68,
2015,5,3,2,60.0%,7-6,53.8%,63-66,48.8%,0-0,-,1,62.5%,31.3%,6.6%,4.4%,69.2%,63.5%,53.6%,60.4%,40.9%,49.1%,1.03,
2014,2,1,1,50.0%,3-2,60.0%,25-23,52.1%,0-0,-,0,,,,,,,,,,,,
2013,18,4,14,22.2%,10-31,24.4%,151-226,40.1%,0-1,0.0%,12,-,-,1.3%,14.3%,65.1%,54.6%,31.6%,46.6%,42.5%,44.6%,0.80,QF (Bad Gastein)
2012,25,10,15,40.0%,24-33,42.1%,236-290,44.9%,3-2,60.0%,23,-,-,1.8%,6.7%,69.7%,56.1%,38.9%,50.9%,42.9%,47.0%,0.87,R16 (6x)
2011,17,7,10,41.2%,19-23,45.2%,178-197,47.5%,1-0,100.0%,13,-,-,2.0%,5.6%,66.2%,55.7%,42.1%,51.1%,43.5%,47.3%,0.89,
2010,17,7,10,41.2%,18-24,42.9%,184-210,46.7%,2-3,40.0%,13,-,-,2.3%,3.8%,66.3%,53.9%,46.7%,51.5%,43.0%,47.3%,0.89,QF (Estoril)
2009,13,4,9,30.8%,11-20,35.5%,127-157,44.7%,3-1,75.0%,10,-,-,4.1%,6.3%,55.9%,62.9%,46.3%,55.6%,37.9%,46.8%,0.85,R16 (2x)
2008,10,5,5,50.0%,10-12,45.5%,105-109,49.1%,0-2,0.0%,4,-,-,5.3%,2.5%,61.5%,62.1%,49.5%,57.2%,38.6%,48.3%,0.90,QF (Guangzhou)
2007,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,-,-,2.6%,7.7%,51.3%,55.0%,21.1%,38.5%,26.2%,32.1%,0.43,R32 ('s-Hertogenbosch)
Career,291,109,182,37.5%,274-398,40.8%,2910-3338,46.6%,21-42,33.3%,258,63.8%,31.0%,2.8%,5.6%,67.9%,59.5%,43.6%,54.4%,41.8%,48.1%,0.92,
