Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2024 BJK Cup Playoffs RR,L vs Erjavec,0.0%,-,6.7%,75.0%,11.0%,23.8%,0.0%,3.7%,0.0%,0.0%,-,-38,-44
2024 BJK Cup Playoffs RR,W vs Zidansek,0.0%,-,7.8%,66.7%,11.9%,23.0%,9.1%,7.2%,13.3%,0.0%,-,-22,-24
2024 US Open R128,W vs Bogdan,0.0%,-,3.1%,100.0%,19.4%,28.9%,33.3%,4.6%,18.2%,0.0%,-,-14,-12
2024 Olympics R32,L vs Zheng,0.0%,-,4.7%,60.0%,4.1%,7.7%,6.7%,5.6%,22.2%,0.0%,-,-66,-59
2024 ITF The Hague F,W vs Feistel,0.0%,-,2.6%,80.0%,11.8%,13.0%,8.0%,5.6%,14.3%,0.3%,0.0%,-51,-47
2024 Roland Garros R128,W vs Kerber,0.0%,-,10.7%,76.9%,13.1%,8.5%,6.3%,7.5%,23.5%,0.3%,0.0%,-34,-41
2024 Charleston R64,L vs Volynets,0.0%,-,8.4%,63.6%,8.0%,15.4%,3.0%,6.5%,10.0%,0.0%,-,-73,-68
2024 Miami R128,W vs Sorribes Tormo,0.0%,-,14.4%,73.3%,8.7%,17.0%,0.0%,5.0%,9.5%,0.0%,-,-86,-87
2024 Australian Open R128,W vs Kalinina,0.0%,-,8.3%,77.8%,14.5%,14.3%,8.3%,5.9%,16.7%,0.0%,-,-44,-42
2023 Hamburg F,W vs Noha Akugue,0.0%,-,8.2%,45.5%,5.2%,5.2%,0.0%,5.6%,20.0%,0.0%,-,-65,-42
2023 ITF The Hague F,W vs Bejlek,0.0%,-,7.4%,80.0%,8.9%,12.1%,21.1%,5.0%,25.0%,0.3%,0.0%,-40,-66
2023 Roland Garros R128,L vs Grabher,0.0%,-,6.3%,62.5%,9.4%,18.2%,6.3%,1.4%,7.1%,0.0%,-,-19,-9
2023 Madrid R64,L vs Sakkari,0.0%,-,11.8%,53.3%,7.1%,21.4%,4.0%,7.4%,22.2%,0.0%,-,-84,-53
2023 Madrid R128,W vs Anisimova,0.0%,-,4.4%,83.3%,10.6%,27.3%,18.2%,1.7%,0.0%,0.0%,-,-82,-45
2022 Wimbledon R128,L vs Harrison,0.0%,-,13.0%,60.0%,15.1%,23.1%,33.3%,3.9%,0.0%,0.0%,-,-51,-55
2022 Rabat R32,W vs Sun,0.0%,-,7.5%,75.0%,14.5%,14.7%,0.0%,3.5%,25.0%,0.0%,-,-100,-93
2022 ITF Santa Margherita Di Pula F,W vs Benoit,0.0%,-,9.1%,72.7%,9.4%,18.8%,0.0%,4.9%,23.1%,0.6%,50.0%,-64,-65
2022 BJK Cup Qualifiers RR,L vs Sorribes Tormo,0.0%,-,21.2%,57.1%,10.3%,22.2%,8.6%,1.1%,10.0%,0.0%,-,-47,-51
2022 BJK Cup Qualifiers RR,L vs Parrizas Diaz,0.0%,-,3.9%,40.0%,8.9%,14.3%,6.9%,6.7%,11.8%,0.0%,-,-39,-34
2022 Lyon R32,W vs Kovinic,0.0%,-,4.9%,75.0%,10.5%,14.3%,11.1%,12.5%,22.2%,0.0%,-,-87,-67
Career (66 matches),,0.0%,-,6.2%,65.5%,10.3%,16.7%,9.0%,5.0%,12.1%,0.0%,25.0%,-58,-46
