Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),141,548,215,1541,206,1517,164,1539,185,1424,147,561,,
2025,137,541,172,1601,162,1566,131,1591,175,1455,134,600
2024,76,871,96,1703,110,1649,68,1678,122,1525,123,672
2023,51,1094,103,1674,122,1602,67,1673,118,1522,,
2022,116,548,146,1594,135,1557,114,1577,126,1480,,
2021,64,1031,92,1718,94,1662,73,1674,102,1554,,
2020,74,971,87,1696,86,1659,99,1587,,,81,1161
2019,93,701,187,1555,189,1502,171,1510,134,1492,175,437
2018,118,494,150,1598,155,1548,131,1549,126,1502,143,466
2017,134,439,159,1541,162,1494,141,1499,130,1486,165,451
2016,176,323,,,,,,,,,192,343
2015,283,152,,,,,,,,,309,179
2014,234,199,201,1507,199,1466,171,1481,147,1453,182,325
2013,157,403,172,1574,166,1527,137,1554,143,1486,142,545
2012,72,871,97,1712,118,1614,71,1681,83,1584,310,181
2011,80,859,106,1702,105,1647,85,1662,106,1539,230,309
2010,139,476,141,1626,141,1566,112,1597,146,1469,221,302
2009,115,558,139,1628,138,1576,98,1616,153,1470,,
2008,170,185,129,1646,128,1595,112,1591,128,1504,,
2007,466,38,,,,,,,,,,
