Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 BJK Cup Playoffs RR,W vs Zidansek,56% (9/16),100% (9/9),4/6,56% (9/16),33% (3/9),5/8,2/3,2/2,1/1,2/2
2024 BJK Cup Playoffs RR,L vs Erjavec,10% (1/10),100% (1/1),0/4,40% (4/10),0% (0/4),0/1,0/0,2/2,0/0,1/1
2024 US Open R64,L vs Navarro,29% (2/7),0% (0/2),0/4,71% (5/7),0% (0/5),0/0,0/0,1/2,0/0,0/1
2024 US Open R128,W vs Bogdan,45% (5/11),80% (4/5),1/3,27% (3/11),0% (0/3),3/3,0/1,1/1,0/0,0/0
2024 Paris Olympics R32,L vs Zheng,22% (2/9),50% (1/2),0/4,44% (4/9),0% (0/4),0/1,0/0,1/1,0/0,1/1
2024 Wimbledon R64,L vs Sakkari,18% (2/11),0% (0/2),0/1,30% (3/10),33% (1/3),0/0,0/0,1/2,0/0,0/0
2024 Wimbledon R128,W vs Yuan,56% (5/9),80% (4/5),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2024 Roland Garros R128,W vs Kerber,44% (4/9),100% (4/4),0/2,40% (4/10),50% (2/4),2/3,1/1,0/0,1/1,0/0
2024 Charleston R64,L vs Volynets,63% (10/16),60% (6/10),2/7,63% (10/16),20% (2/10),1/6,0/1,2/2,0/1,1/1
2024 Miami R128,W vs Sorribes Tormo,57% (4/7),100% (4/4),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2024 Australian Open R128,W vs Kalinina,83% (5/6),100% (5/5),0/0,57% (4/7),100% (4/4),5/5,2/2,0/0,1/1,0/0
2023 US Open R128,L vs Keys,22% (2/9),0% (0/2),0/3,44% (4/9),25% (1/4),0/0,0/0,2/2,0/0,1/1
2023 Hamburg F,W vs Noha Akugue,56% (5/9),80% (4/5),1/1,44% (4/9),75% (3/4),3/3,0/0,0/0,0/0,0/0
2023 Roland Garros R128,L vs Grabher,38% (3/8),33% (1/3),1/4,67% (6/9),17% (1/6),1/1,0/0,1/2,0/0,0/1
2023 Madrid R64,L vs Sakkari,30% (3/10),33% (1/3),0/3,40% (4/10),25% (1/4),1/1,0/0,2/2,0/0,1/1
2023 Madrid R128,W vs Anisimova,70% (7/10),71% (5/7),1/2,30% (3/10),33% (1/3),2/3,0/0,0/0,0/0,0/0
2022 Wimbledon R128,L vs Harrison,33% (3/9),33% (1/3),1/4,63% (5/8),20% (1/5),1/1,0/0,1/1,0/0,1/1
2022 Rabat R32,W vs Sun,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),4/5,2/2,0/0,1/1,0/0
2022 BJK Cup QLS R1: ESP vs NED RR,L vs Parrizas Diaz,30% (3/10),100% (3/3),1/5,60% (6/10),17% (1/6),2/3,0/2,0/0,0/0,0/0
2022 BJK Cup QLS R1: ESP vs NED RR,L vs Sorribes Tormo,25% (2/8),50% (1/2),1/3,75% (6/8),17% (1/6),1/1,0/0,0/2,0/0,0/1
2024 (11 matches),,44.1%,77.6%,22.6%,42.0%,27.7%,66.7%,70.0%,83.3%,80.0%,83.3%
2023 (5 matches),,43.5%,55.0%,23.1%,44.7%,33.3%,87.5%,-,83.3%,-,66.7%
2022 (6 matches),,42.9%,79.2%,29.4%,44.6%,24.0%,84.2%,71.4%,50.0%,100.0%,66.7%
2021 (17 matches),,45.5%,78.8%,33.8%,50.0%,22.9%,62.3%,66.7%,66.7%,71.4%,58.3%
2020 (11 matches),,44.3%,78.4%,32.4%,54.4%,24.2%,62.2%,54.5%,38.5%,60.0%,25.0%
Career (261 matches),,49.8%,79.2%,35.0%,48.5%,23.4%,66.4%,66.8%,57.3%,64.3%,53.1%
