Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 BJK Cup Playoffs RR,L vs Erjavec,13,34,0.4,10.8%,28.3%,11,33,0.3,9.5%,28.4%,6.9%,2.6%,0.6,12.5%,20.8%
2024 BJK Cup Playoffs RR,W vs Zidansek,28,58,0.5,12.1%,25.1%,25,51,0.5,11.6%,23.7%,8.4%,3.3%,0.3,7.4%,26.4%
2024 US Open R64,L vs Navarro,9,28,0.3,10.2%,31.8%,9,24,0.4,11.0%,29.3%,8.5%,2.4%,0.6,10.2%,15.9%
2024 US Open R128,W vs Bogdan,30,35,0.9,18.4%,21.5%,25,33,0.8,16.6%,21.9%,13.2%,3.3%,0.5,11.0%,23.3%
2024 Paris Olympics R32,L vs Zheng,7,27,0.3,6.5%,25.2%,4,26,0.2,4.2%,27.4%,3.2%,1.1%,0.6,15.9%,26.2%
2024 W75 The Hague F,W vs Feistel,14,37,0.4,14.3%,37.8%,13,31,0.4,15.1%,36.0%,11.6%,3.5%,0.2,8.2%,36.7%
2024 Wimbledon R64,L vs Sakkari,16,19,0.8,13.0%,15.4%,11,16,0.7,10.2%,14.8%,6.5%,3.7%,1.2,17.1%,13.8%
2024 Wimbledon R128,W vs Yuan,13,9,1.4,14.0%,9.7%,9,9,1.0,10.3%,10.3%,4.6%,5.7%,0.4,10.8%,28.0%
2024 Roland Garros R128,W vs Kerber,27,28,1.0,22.1%,23.0%,27,25,1.1,22.9%,21.2%,16.9%,5.9%,0.5,11.5%,23.0%
2024 Charleston R64,L vs Volynets,43,65,0.7,16.4%,24.8%,41,58,0.7,16.3%,23.1%,11.6%,4.8%,0.4,7.3%,19.1%
2024 Miami R128,W vs Sorribes Tormo,26,19,1.4,25.0%,18.3%,23,19,1.2,23.7%,19.6%,14.4%,9.3%,0.5,9.6%,19.2%
2024 Australian Open R128,W vs Kalinina,23,15,1.5,21.1%,13.8%,19,11,1.7,19.0%,11.0%,17.0%,2.0%,0.2,6.4%,29.4%
2023 US Open R128,L vs Keys,9,22,0.4,6.7%,16.4%,5,22,0.2,4.1%,17.9%,1.6%,0.0%,1.1,14.9%,14.2%
2023 Hamburg F,W vs Noha Akugue,12,32,0.4,9.0%,23.9%,10,30,0.3,8.1%,24.4%,6.5%,1.6%,0.3,9.7%,35.8%
2023 W40 The Hague F,W vs Bejlek,21,32,0.7,21.9%,33.3%,21,31,0.7,23.3%,34.4%,16.7%,6.7%,0.6,14.6%,26.0%
2023 Roland Garros R128,L vs Grabher,9,34,0.3,7.0%,26.6%,8,31,0.3,7.0%,27.2%,6.1%,0.9%,0.7,15.6%,21.9%
2023 Madrid R64,L vs Sakkari,13,21,0.6,10.2%,16.5%,11,19,0.6,9.6%,16.5%,7.0%,2.6%,1.1,22.0%,20.5%
2023 Madrid R128,W vs Anisimova,11,20,0.6,8.0%,14.6%,8,17,0.5,6.5%,13.8%,4.9%,1.6%,0.3,10.2%,35.8%
2022 US Open R128,L vs Rogers,3,3,1.0,16.7%,16.7%,2,2,1.0,13.3%,13.3%,13.3%,0.0%,0.1,5.6%,44.4%
2022 Wimbledon R128,L vs Harrison,11,18,0.6,9.6%,15.7%,11,14,0.8,10.4%,13.2%,7.5%,0.9%,1.0,17.4%,17.4%
Career (86 matches),,1284,2332,0.6,11.2%,20.3%,1141,2087,0.5,10.7%,19.6%,6.6%,2.5%,0.6,13.2%,23.8%
