Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Charleston R64,L vs Kudermetova,6,23,0.3,6.1%,23.2%,6,19,0.3,6.7%,21.1%,4.4%,2.2%,1.6,25.3%,16.2%
2023 Guadalajara R64,L vs Navarro,14,24,0.6,13.6%,23.3%,13,19,0.7,13.7%,20.0%,7.4%,6.3%,1.1,12.6%,11.7%
Career (2 matches),,20,47,0.4,9.9%,23.3%,19,38,0.5,10.3%,20.5%,5.9%,4.3%,1.4,18.8%,13.9%
