Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,31,15,16,48.4%,37-30,55.2%,340-306,52.6%,8-3,72.7%,18,56.8%,40.9%,2.0%,4.8%,69.7%,58.8%,44.2%,54.3%,46.3%,50.3%,1.01
Clay,11,3,8,27.3%,10-18,35.7%,113-139,44.8%,1-2,33.3%,9,58.7%,38.8%,1.3%,5.3%,69.8%,55.9%,45.0%,52.6%,44.9%,48.9%,0.95
Grass,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,37.5%,22.2%,1.9%,7.5%,75.5%,42.5%,53.8%,45.3%,42.9%,43.9%,0.78
Finals,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,
Semi-finals,2,1,1,50.0%,3-2,60.0%,25-15,62.5%,0-0,-,0,,,,,,,,,,,
Quarter-finals,4,1,3,25.0%,3-6,33.3%,40-44,47.6%,0-0,-,3,50.0%,28.6%,1.3%,5.6%,68.8%,56.5%,35.6%,50.0%,40.3%,45.2%,0.81
vs Righties,24,7,17,29.2%,21-36,36.8%,246-281,46.7%,3-3,50.0%,18,51.3%,40.9%,1.5%,5.7%,69.8%,54.7%,41.4%,50.7%,46.3%,48.5%,0.94
vs Lefties,4,2,2,50.0%,5-4,55.6%,42-36,53.8%,1-0,100.0%,2,66.7%,34.8%,0.6%,3.1%,69.2%,60.9%,49.0%,57.2%,41.4%,49.7%,0.97
