Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,1,0,100.0%,2-0,100.0%,12-8,60.0%,0-0,-,0,,,,,,,,,,,,
2025,2,1,1,50.0%,2-2,50.0%,20-17,54.1%,0-1,0.0%,0,,,,,,,,,,,,
2024,1,0,1,0.0%,1-2,33.3%,14-12,53.8%,0-0,-,0,,,,,,,,,,,,
2023,1,0,1,0.0%,0-2,0.0%,11-14,44.0%,0-1,0.0%,0,,,,,,,,,,,,
Career,5,2,3,40.0%,5-6,45.5%,57-51,52.8%,0-2,0.0%,0,,,,,,,,,,,,
