Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Auckland R16,L vs Parks,0.94,0.65,50.6,2.4,0.0%,51.5%,0.0%,60.7%,38.7%,21.4%
2024 Osaka R32,W vs Andreescu,1.10,1.90,39.6,2.2,7.4%,70.4%,7.4%,66.7%,45.0%,64.7%
2024 US Open R64,L vs Vekic,0.97,0.60,48.0,2.5,9.7%,51.6%,0.0%,55.2%,25.0%,33.3%
2024 US Open R128,W vs Frech,1.03,1.31,58.0,2.7,2.6%,61.5%,5.6%,63.9%,45.2%,50.0%
2024 Wimbledon R64,L vs Paolini,1.05,0.85,57.4,2.6,0.0%,47.6%,0.0%,45.2%,33.3%,53.6%
2024 Wimbledon R128,W vs Watson,1.10,1.34,56.3,3.0,4.9%,65.9%,2.7%,51.4%,46.9%,53.3%
2023 US Open R32,L vs Kasatkina,0.92,0.64,46.4,2.0,5.7%,54.3%,0.0%,54.5%,30.3%,33.3%
2023 US Open R64,W vs Vickery,1.09,1.17,75.0,5.3,4.2%,66.7%,6.7%,53.3%,43.4%,42.0%
2023 US Open R128,W vs Williams,1.29,2.31,30.7,2.0,0.0%,50.0%,7.7%,84.6%,69.6%,47.8%
2023 Wimbledon R128,L vs Ostapenko,0.97,0.62,42.1,2.1,0.0%,37.0%,3.8%,50.0%,35.7%,36.0%
2022 US Open R128,L vs Stephens,0.88,0.77,43.9,13.2,2.0%,55.1%,9.3%,48.8%,44.2%,39.0%
2022 Wimbledon R64,L vs Zheng,0.91,0.59,40.8,2.2,0.0%,51.7%,0.0%,46.4%,28.6%,38.5%
2022 Wimbledon R128,W vs Muguruza,1.02,1.72,43.8,2.0,0.0%,68.0%,4.5%,68.2%,48.1%,60.0%
2021 BJK Cup Finals RR: BLR vs BEL RR,W vs Shymanovich,1.15,1.96,38.2,2.3,11.1%,77.8%,4.2%,62.5%,53.3%,46.7%
2021 US Open R32,L vs Andreescu,0.98,0.45,32.4,2.2,3.6%,42.9%,0.0%,51.9%,25.0%,22.7%
2021 US Open R64,W vs Samsonova,1.12,1.37,51.4,2.0,2.9%,60.0%,0.0%,69.7%,40.0%,46.7%
2021 US Open R128,W vs Podoroska,1.07,1.18,73.4,2.1,8.9%,68.9%,2.3%,51.2%,28.3%,59.3%
2021 Wimbledon R128,L vs Tomljanovic,1.06,0.88,70.3,2.5,7.7%,64.1%,5.1%,43.6%,31.9%,45.5%
2021 Roland Garros R128,L vs Kvitova,1.06,0.81,66.4,11.6,5.5%,60.0%,1.9%,56.6%,28.8%,34.7%
2021 Lyon R16,W vs Rus,1.18,1.24,61.8,4.9,3.9%,52.9%,0.0%,61.2%,47.5%,43.2%
2025 (1 matches),,0.94,0.65,50.6,2.4,0.0%,51.5%,0.0%,60.7%,38.7%,21.4%
2024 (5 matches),,1.04,1.09,53.1,2.6,4.4%,58.9%,2.9%,55.6%,39.5%,50.4%
2023 (4 matches),,1.06,1.02,53.3,2.4,2.9%,54.4%,4.6%,59.2%,43.1%,40.0%
2022 (3 matches),,0.93,0.88,43.0,2.9,1.0%,57.3%,5.4%,52.7%,40.8%,44.6%
2021 (8 matches),,1.05,1.00,58.3,2.6,5.8%,60.5%,2.0%,55.9%,35.9%,43.9%
Career (94 matches),,1.01,1.03,56.9,2.7,4.3%,57.7%,2.8%,56.3%,42.4%,45.5%
