Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 Auckland R16,L vs Parks,27.9%,36.1%,41.5%,28.2%,41.0%,42.9%,47.4%,20.0%,25.0%,31.6%,31.6%,38.5%,22.2%,10.0%,-,61
2024 Osaka R32,W vs Andreescu,37.0%,48.1%,58.6%,45.7%,60.0%,52.6%,38.5%,22.7%,0.0%,28.6%,35.7%,70.0%,0.0%,25.0%,-,123
2024 Wimbledon R64,L vs Paolini,15.5%,29.8%,37.1%,17.9%,35.7%,41.3%,55.0%,30.6%,22.2%,11.1%,18.5%,29.2%,23.5%,40.0%,50.0%,-61
2021 BJK Cup Finals RR,W vs Shymanovich,29.4%,47.1%,61.8%,46.4%,64.3%,73.3%,33.3%,23.1%,0.0%,9.5%,28.6%,52.6%,14.3%,78.6%,100.0%,-19
2021 US Open R32,L vs Andreescu,18.2%,30.9%,36.4%,17.9%,33.3%,40.6%,12.5%,26.1%,25.0%,20.0%,26.7%,25.0%,25.0%,0.0%,0.0%,-28
2021 Lyon R16,W vs Rus,20.0%,29.0%,46.8%,28.8%,40.7%,54.8%,38.7%,42.9%,85.7%,7.9%,13.2%,37.1%,11.8%,9.5%,0.0%,-73
2019 s Hertogenbosch QF,L vs Kudermetova,28.7%,35.7%,44.6%,41.3%,52.4%,51.4%,46.9%,22.6%,0.0%,15.9%,18.2%,37.8%,5.0%,33.3%,50.0%,36
2019 Hobart R16,W vs Linette,24.4%,37.8%,50.8%,26.8%,44.6%,53.7%,50.0%,25.0%,0.0%,22.6%,29.0%,45.8%,28.6%,29.4%,0.0%,3
Career (8 matches),,24.6%,35.7%,45.9%,30.7%,45.3%,49.6%,41.8%,27.3%,27.8%,16.7%,23.0%,40.2%,15.7%,29.9%,33.3%,20
