Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Iasi F,L vs Begu,5.2,5.0,5.4,36.0%,50.0%,33.3%,46.7%,52.9%,11.3%,-9.0,-7.7,-1.5,-1.5
2025 Mumbai F,W vs Sawangkaew,3.3,3.2,3.4,59.3%,47.8%,54.5%,50.0%,48.0%,9.1%,5.0,8.1,2.5,3.7
2023 Bad Homburg R16,L vs Swiatek,4.2,4.7,3.8,44.0%,37.5%,21.4%,28.6%,56.7%,28.2%,-8.0,-11.6,2.5,5.3
2023 Roland Garros R128,L vs Errani,4.9,4.8,5.0,50.5%,54.3%,36.0%,51.9%,55.7%,6.3%,-1.5,-0.7,3.0,1.8
2023 Charleston R64,L vs Fruhvirtova,5.2,5.0,5.3,47.2%,39.0%,40.0%,47.6%,54.4%,14.5%,2.5,1.4,-12.5,-9.2
2023 Miami R128,L vs Muchova,3.3,3.9,2.7,35.7%,19.2%,60.0%,0.0%,48.3%,17.8%,-5.5,-15.3,1.5,4.4
2022 BJK Cup Finals F,W vs Hunter,5.4,5.1,5.6,46.7%,59.5%,51.7%,57.6%,62.7%,19.3%,10.5,4.0,3.0,2.3
2022 BJK Cup Finals RR,W vs Cocciaretto,5.3,4.8,5.7,50.5%,46.8%,57.7%,48.9%,39.5%,13.7%,15.5,7.4,-3.5,-1.2
2022 Guadalajara R64,L vs Andreescu,3.5,3.6,3.5,53.0%,26.1%,58.3%,0.0%,65.8%,1.9%,-14.0,-15.6,2.0,4.1
2022 Toronto R16,L vs Halep,5.0,4.6,5.5,47.6%,26.9%,55.6%,36.8%,58.1%,13.3%,-19.0,-12.9,8.5,8.9
2022 Roland Garros R32,W vs Azarenka,6.3,5.8,6.7,65.8%,44.7%,44.4%,44.7%,44.0%,7.4%,-3.0,-1.1,5.0,1.5
2022 Madrid QF,W vs Kalinina,4.4,3.9,5.1,59.6%,53.3%,53.3%,45.5%,52.5%,21.9%,8.5,8.4,1.5,2.0
2022 Doha R16,L vs Sabalenka,3.5,3.5,3.5,44.1%,25.0%,33.3%,20.0%,37.7%,31.6%,1.5,4.1,-6.5,-13.5
2022 St Petersburg R32,L vs Kontaveit,3.6,3.3,3.8,49.5%,53.1%,37.5%,38.5%,56.6%,9.0%,-2.5,-1.8,4.0,4.2
2021 BJK Cup Finals RR,L vs Kasatkina,5.4,5.7,4.9,32.6%,37.5%,50.0%,64.7%,70.6%,15.1%,-4.0,-2.3,2.0,3.2
2021 US Open R128,W vs Bucsa,4.9,4.2,5.8,66.1%,53.3%,35.3%,43.8%,53.5%,25.2%,-1.0,-0.8,-1.5,-1.8
2021 Cincinnati F,L vs Barty,3.9,4.2,3.3,40.6%,45.5%,27.3%,37.5%,47.8%,25.3%,-7.5,-10.4,-4.5,-7.9
2021 Madrid R64,W vs Svitolina,4.8,5.0,4.6,44.1%,51.6%,63.3%,55.6%,64.0%,20.4%,8.5,3.2,-1.0,-0.8
2021 Dubai SF,L vs Krejcikova,4.1,4.1,4.2,43.4%,50.0%,47.1%,36.4%,42.3%,12.4%,-4.5,-4.1,-5.5,-4.3
2021 Adelaide SF,L vs Swiatek,3.8,4.1,3.5,47.6%,36.7%,30.0%,33.3%,52.1%,25.3%,-8.0,-10.5,0.5,0.9
Last 52 Weeks (1 matches),,5.2,5.0,5.4,36.0%,50.0%,33.3%,46.7%,52.9%,11.3%,-9.0,-7.7,-1.5,-1.5
Career (38 matches),,4.7,4.6,4.7,49.7%,47.8%,47.6%,49.1%,54.6%,15.3%,1.7,1.1,0.3,0.2
