Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,15,9,6,60.0%,21-15,58.3%,176-152,53.7%,3-1,75.0%,15,67.7%,39.3%,2.5%,5.0%,63.7%,63.1%,49.6%,58.2%,45.0%,51.6%,1.08,W (Mumbai 125)
2024,41,29,12,70.7%,62-33,65.3%,493-377,56.7%,8-2,80.0%,13,67.5%,42.7%,2.2%,3.7%,65.9%,63.5%,47.6%,58.1%,47.1%,52.7%,1.12,W (2x)
2023,13,7,6,53.8%,18-13,58.1%,156-126,55.3%,0-2,0.0%,7,70.9%,41.3%,2.3%,3.8%,63.9%,62.4%,51.8%,58.6%,46.0%,52.2%,1.11,QF (3x)
2019,16,11,5,68.8%,24-13,64.9%,186-138,57.4%,4-1,80.0%,6,66.0%,32.7%,3.1%,2.5%,68.2%,61.8%,49.5%,57.9%,42.5%,50.1%,1.01,W (W25 Santa Margherita Di Pula)
2018,25,14,11,56.0%,32-26,55.2%,279-259,51.9%,2-5,28.6%,4,64.1%,39.0%,4.2%,5.0%,59.6%,61.3%,46.7%,55.4%,45.1%,50.3%,1.01,F (Porto $25K)
2017,52,35,17,67.3%,75-40,65.2%,567-433,56.7%,1-2,33.3%,3,82.1%,35.7%,7.6%,3.5%,56.5%,75.0%,52.7%,65.3%,42.6%,53.4%,1.23,W (Chiasso $25K)
2016,46,31,15,67.4%,62-37,62.6%,490-392,55.6%,9-2,81.8%,0,,,,,,,,,,,,W (3x)
2015,21,10,11,47.6%,21-24,46.7%,208-203,50.6%,1-2,33.3%,0,,,,,,,,,,,,W (Braunschweig 15K)
2014,15,10,5,66.7%,21-11,65.6%,157-133,54.1%,3-0,100.0%,0,,,,,,,,,,,,F (Sharm El Sheikh 10K)
2013,14,8,6,57.1%,16-17,48.5%,160-161,49.8%,0-4,0.0%,0,,,,,,,,,,,,SF (Essen 10K)
Career,258,164,94,63.6%,352-229,60.6%,2872-2374,54.7%,31-21,59.6%,48,68.5%,39.7%,2.8%,4.1%,64.2%,63.4%,49.3%,58.3%,45.5%,51.9%,1.09,
