Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Iasi F,L vs Begu,33% (3/9),33% (1/3),0/5,67% (6/9),17% (1/6),0/1,0/0,0/0,0/0,0/0
2023 Wimbledon R128,L vs Linette,33% (3/9),33% (1/3),1/4,50% (4/8),0% (0/4),0/1,0/0,1/1,0/0,1/1
2023 Bad Homburg R16,L vs Swiatek,25% (2/8),0% (0/2),0/3,50% (4/8),0% (0/4),0/0,0/0,0/1,0/0,0/0
2023 Roland Garros R128,L vs Errani,46% (6/13),67% (4/6),3/4,43% (6/14),0% (0/6),2/4,1/1,0/2,0/0,0/1
2023 Charleston R64,L vs Fruhvirtova,46% (6/13),100% (6/6),1/7,67% (8/12),0% (0/8),1/5,0/0,0/1,0/0,0/0
2023 Miami R128,L vs Muchova,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2022 BJK Cup Finals F: SUI vs AUS RR,W vs Hunter,50% (7/14),86% (6/7),2/3,29% (4/14),0% (0/4),3/5,1/1,0/1,0/0,0/0
2022 BJK Cup Finals RR: SUI vs ITA RR,W vs Cocciaretto,53% (8/15),75% (6/8),2/4,56% (9/16),33% (3/9),4/6,1/2,2/3,0/1,2/2
2022 Guadalajara 2 R64,L vs Andreescu,44% (4/9),50% (2/4),2/5,67% (6/9),17% (1/6),1/2,0/0,2/2,0/0,1/1
2022 US Open R128,L vs Zhang,22% (2/9),50% (1/2),0/4,56% (5/9),20% (1/5),0/1,0/0,0/0,0/0,0/0
2022 Toronto R16,L vs Halep,30% (3/10),33% (1/3),1/4,60% (6/10),33% (2/6),1/1,0/0,0/0,0/0,0/0
2022 Wimbledon R128,L vs Tomljanovic,33% (3/9),33% (1/3),0/3,75% (6/8),33% (2/6),0/1,0/0,1/2,0/0,1/1
2022 Madrid QF,W vs Kalinina,56% (5/9),100% (5/5),3/3,30% (3/10),0% (0/3),2/5,2/2,0/0,1/1,0/0
2022 Doha R16,L vs Sabalenka,29% (2/7),50% (1/2),0/5,88% (7/8),14% (1/7),0/1,0/0,0/1,0/0,0/1
2022 St. Petersburg R32,L vs Kontaveit,31% (4/13),75% (3/4),0/3,50% (6/12),50% (3/6),2/3,1/1,1/1,0/0,1/1
2021 BJK Cup Finals F: RTF vs SUI RR,L vs Kasatkina,22% (2/9),100% (2/2),2/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,0/0
2021 US Open R64,L vs Kontaveit,22% (2/9),0% (0/2),0/2,50% (4/8),25% (1/4),0/0,0/0,0/1,0/0,0/0
2021 US Open R128,W vs Bucsa,67% (6/9),83% (5/6),3/3,60% (6/10),50% (3/6),4/5,2/2,0/0,1/1,0/0
2021 Cincinnati F,L vs Barty,13% (1/8),100% (1/1),1/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/1
2021 Wimbledon R128,L vs Giorgi,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2025 (1 matches),,33.3%,33.3%,0.0%,66.7%,16.7%,0.0%,-,-,-,-
2023 (5 matches),,36.0%,61.1%,21.7%,55.1%,0.0%,30.0%,100.0%,33.3%,-,66.7%
2022 (9 matches),,40.0%,68.4%,29.4%,54.2%,25.0%,52.0%,83.3%,60.0%,50.0%,83.3%
2021 (9 matches),,31.4%,51.9%,30.3%,58.3%,26.5%,64.3%,100.0%,72.7%,100.0%,83.3%
2020 (5 matches),,47.5%,67.9%,35.0%,51.7%,30.0%,60.0%,25.0%,83.3%,-,66.7%
Career (155 matches),,47.8%,76.5%,33.9%,47.6%,24.3%,68.6%,72.7%,61.4%,74.0%,60.7%
