Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
14-Jul-2025,Iasi,Clay,F,102,110,(7) Irina Camelia Begu [ROU] d. (6) Teichmann,6-0 7-5,0.62,0.0%,3.6%,69.6%,51.3%,35.3%,3/8,1:33
03-Feb-2025,Mumbai 125,Hard,F,117,121,(5) Teichmann d. (8) Mananchaya Sawangkaew [THA],6-3 6-4,1.31,1.6%,3.2%,62.9%,59.0%,65.2%,2/5,1:37
09-Sep-2024,Ljubljana 125,Clay,F,182,94,Teichmann d. (2) Nuria Parrizas Diaz [ESP],7-6(8) 6-4,1.12,2.1%,3.2%,71.3%,56.7%,59.3%,8/11,2:18
03-Jun-2024,W75 Caserta,Clay,F,214,216,(5) Leyre Romero Gormaz [ESP] d. (4) Teichmann,6-2 4-6 6-4,,,,,,,,
29-Apr-2024,W35 Santa Margherita di Pula,Clay,F,215,452,(1) Teichmann d. Andrea Lazaro Garcia [ESP],6-3 6-4,,,,,,,,
16-Aug-2021,Cincinnati,Hard,F,76,1,(1) Ashleigh Barty [AUS] d. (WC) Teichmann,6-3 6-1,0.57,3.2%,4.8%,61.3%,47.4%,45.8%,9/14,1:13
10-Aug-2020,Lexington,Hard,F,63,49,Jennifer Brady [USA] d. Teichmann,6-3 6-4,0.70,1.5%,2.9%,63.2%,67.4%,40.0%,5/7,1:42
22-Jul-2019,Palermo,Clay,F,82,5,(8) Teichmann d. (1) Kiki Bertens [NED],7-6(3) 6-2,1.26,1.3%,2.5%,67.1%,64.2%,46.2%,4/7,1:52
29-Apr-2019,Prague,Clay,F,146,106,(Q) Teichmann d. (WC) Karolina Muchova [CZE],7-6(5) 3-6 6-4,1.08,0.0%,1.0%,77.2%,60.3%,52.2%,4/10,2:44
25-Mar-2019,W25 Santa Margherita Di Pula,Clay,F,175,172,Teichmann d. (3) Kaja Juvan [SLO],7-6(3) 6-0,,,,,,,,
