Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Iasi F,L vs Begu,1.02,0.63,46.6,2.1,0.0%,51.7%,0.0%,40.7%,35.7%,30.8%
2023 Wimbledon R128,L vs Linette,0.81,0.61,41.4,2.3,8.3%,45.8%,4.3%,60.9%,30.3%,41.4%
2023 Bad Homburg R16,L vs Swiatek,0.91,0.54,39.3,2.4,4.8%,47.6%,5.6%,50.0%,31.0%,29.6%
2023 Roland Garros R128,L vs Errani,0.88,0.84,62.3,5.7,3.9%,62.7%,2.0%,44.9%,55.8%,31.7%
2023 Charleston R64,L vs Fruhvirtova,0.94,0.74,44.9,2.4,2.6%,42.1%,0.0%,41.2%,43.2%,48.8%
2023 Miami R128,L vs Muchova,0.82,0.29,27.6,2.0,5.0%,55.0%,0.0%,22.2%,10.0%,35.3%
2022 BJK Cup Finals F: SUI vs AUS RR,W vs Hunter,1.08,1.18,69.2,2.4,7.7%,63.5%,8.2%,51.0%,47.9%,44.4%
2022 BJK Cup Finals RR: SUI vs ITA RR,W vs Cocciaretto,1.07,1.09,84.9,25.3,5.4%,41.1%,3.7%,68.5%,43.5%,49.3%
2022 Guadalajara 2 R64,L vs Andreescu,0.72,0.57,35.8,2.0,10.7%,53.6%,7.7%,46.2%,40.7%,38.5%
2022 US Open R128,L vs Zhang,1.07,0.63,53.0,2.8,3.3%,43.3%,6.9%,58.6%,15.4%,42.3%
2022 Toronto R16,L vs Halep,0.94,0.59,53.2,2.1,0.0%,61.1%,0.0%,47.1%,26.7%,30.8%
2022 Wimbledon R128,L vs Tomljanovic,0.91,0.65,44.2,2.2,2.8%,50.0%,17.6%,52.9%,37.9%,30.8%
2022 Madrid QF,W vs Kalinina,1.16,1.47,51.8,2.1,3.0%,51.5%,10.7%,67.9%,50.0%,53.8%
2022 Doha R16,L vs Sabalenka,1.08,0.57,39.7,2.1,6.5%,41.9%,0.0%,37.9%,31.6%,31.6%
2022 St. Petersburg R32,L vs Kontaveit,0.83,0.82,53.8,2.5,2.3%,63.6%,0.0%,55.0%,32.7%,47.8%
2021 BJK Cup Finals F: RTF vs SUI RR,L vs Kasatkina,0.96,0.63,44.9,2.0,0.0%,43.3%,3.6%,50.0%,34.6%,36.0%
2021 US Open R64,L vs Kontaveit,0.81,0.58,43.1,2.1,3.6%,60.7%,0.0%,52.0%,34.4%,27.6%
2021 US Open R128,W vs Bucsa,1.22,1.52,48.5,2.6,5.9%,61.8%,9.4%,53.1%,44.8%,62.5%
2021 Cincinnati F,L vs Barty,0.92,0.52,42.0,2.1,6.3%,40.6%,0.0%,53.3%,26.1%,35.0%
2021 Wimbledon R128,L vs Giorgi,0.91,0.43,36.6,2.2,7.4%,44.4%,0.0%,50.0%,36.4%,13.6%
2025 (1 matches),,1.02,0.63,46.6,2.1,0.0%,51.7%,0.0%,40.7%,35.7%,30.8%
2023 (5 matches),,0.88,0.65,46.5,2.6,4.5%,51.9%,2.1%,44.4%,37.9%,38.2%
2022 (9 matches),,0.99,0.86,58.2,2.5,4.6%,52.6%,5.9%,54.8%,37.8%,43.0%
2021 (9 matches),,0.98,0.75,52.7,2.5,3.3%,53.7%,2.9%,51.4%,36.6%,35.4%
2020 (5 matches),,0.97,0.97,56.1,2.5,0.5%,53.1%,5.7%,58.9%,45.8%,41.6%
Career (155 matches),,1.01,1.01,54.8,2.7,2.2%,55.1%,2.8%,56.7%,43.4%,45.1%
