Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 El Espinar Segovia R16,W vs Rosca,39% (9/23),38% (8/21),2/2,1/1,62% (8/13),1/2,0/0,- (0/0),- (0/0)
2019 W80 Biarritz R32,W vs Stollar,50% (7/14),100% (5/5),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W60 Versmold R16,L vs Bara,60% (6/10),36% (4/11),1/1,0/0,61% (11/18),0/2,0/1,- (0/0),- (0/0)
2019 W25 Denain SF,L vs Hobgarski,25% (2/8),33% (2/6),0/0,0/0,40% (4/10),2/4,1/2,- (0/0),- (0/0)
2019 W25 Prerov SF,W vs Carreras,71% (5/7),64% (7/11),2/3,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margarita de Montbui SF,W vs Podoroska,67% (8/12),50% (4/8),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margarita de Montbui R16,W vs Cortez Llorca,86% (6/7),75% (6/8),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Santa Margarita de Montbui R32,W vs Gamiz,100% (6/6),75% (6/8),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles QF,L vs Burrage,25% (3/12),25% (2/8),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R16,W vs Guerrero Alvarez,78% (7/9),56% (5/9),2/5,1/4,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,W vs Popovic,64% (7/11),50% (5/10),2/6,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Anning R32,L vs Zhang,44% (4/9),38% (5/13),1/4,0/0,50% (8/16),1/3,0/1,- (0/0),- (0/0)
2019 Bogota R32,L vs Lepchenko,100% (3/3),17% (1/6),0/0,0/0,38% (3/8),3/5,0/1,- (0/0),- (0/0)
2019 Bogota Q2,L vs Bara,58% (7/12),31% (4/13),1/1,0/0,60% (9/15),0/2,0/1,- (0/0),- (0/0)
2019 Bogota Q1,W vs Hives,59% (10/17),69% (9/13),2/10,1/1,50% (5/10),1/2,0/0,56% (5/9),33% (3/9)
2019 W80 Palm Harbor FL QF,L vs Kovinic,47% (7/15),35% (7/20),1/4,0/0,50% (8/16),2/4,0/1,17% (1/6),60% (3/5)
2019 W80 Palm Harbor FL R16,W vs Honcova,57% (8/14),45% (5/11),2/3,1/2,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W80 Palm Harbor FL R32,W vs Carrington,78% (7/9),63% (5/8),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Campinas R16,W vs Haas,58% (7/12),67% (6/9),2/2,1/1,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2019 W25 Curitiba R16,L vs Paolini,33% (4/12),35% (6/17),1/1,0/0,57% (12/21),2/4,1/2,- (0/0),- (0/0)
2019 (32 matches),,57.7%,46.1%,55.8%,70.4%,52.4%,42.0%,35.0%,41.4%,39.3%
2018 (20 matches),,59.6%,47.9%,59.1%,47.8%,58.3%,29.0%,30.8%,72.7%,60.0%
2017 (48 matches),,55.8%,40.8%,57.8%,55.6%,52.0%,47.5%,42.9%,64.6%,40.4%
2016 (43 matches),,57.9%,52.1%,61.0%,63.9%,50.4%,46.7%,47.4%,60.7%,45.2%
2015 (19 matches),,54.8%,38.6%,50.0%,80.0%,42.6%,54.2%,48.3%,25.0%,20.0%
Career (208 matches),,56.6%,44.9%,58.2%,59.9%,52.1%,47.3%,44.0%,57.2%,43.1%
