Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,11,5,6,45.5%,10-15,40.0%,110-126,46.6%,0-2,0.0%,1,16.7%,0.0%,0.0%,4.9%,52.5%,53.1%,27.6%,41.0%,34.0%,38.0%,0.58,QF (2x)
2020,8,2,6,25.0%,5-12,29.4%,67-82,45.0%,0-0,-,1,73.3%,20.0%,2.3%,1.1%,68.2%,66.7%,53.6%,62.5%,39.2%,50.3%,1.04,R16 (W25 Trnava)
2019,73,46,27,63.0%,103-62,62.4%,829-668,55.4%,8-7,53.3%,2,33.3%,36.4%,0.0%,2.7%,66.2%,44.9%,42.0%,43.9%,42.0%,43.0%,0.75,W (W25 Santa Margarita de Montbui)
2018,36,18,18,50.0%,42-46,47.7%,417-422,49.7%,4-5,44.4%,4,63.4%,28.9%,2.6%,2.3%,70.3%,59.4%,46.8%,55.6%,40.3%,47.7%,0.91,F (Santa Margherita Di Pula $25K)
2017,38,18,20,47.4%,40-49,44.9%,407-420,49.2%,5-2,71.4%,0,,,,,,,,,,,,F (Las Vegas NV $60K)
2016,35,22,13,62.9%,46-38,54.8%,401-371,51.9%,4-4,50.0%,1,28.6%,0.0%,3.3%,1.7%,58.3%,54.3%,32.0%,45.0%,24.3%,37.1%,0.44,W (Budapest $100K)
2015,33,13,20,39.4%,35-45,43.8%,352-376,48.4%,1-3,25.0%,0,,,,,,,,,,,,F (Andrezieux Boutheon $25K)
2014,38,21,17,55.3%,48-40,54.5%,434-392,52.5%,4-5,44.4%,0,,,,,,,,,,,,W (Montpellier 25K)
2013,57,31,26,54.4%,67-59,53.2%,616-572,51.9%,8-6,57.1%,0,,,,,,,,,,,,F (2x)
2012,39,14,25,35.9%,34-53,39.1%,360-424,45.9%,1-4,20.0%,0,,,,,,,,,,,,QF (3x)
2011,79,50,29,63.3%,112-77,59.3%,925-827,52.8%,6-12,33.3%,0,,,,,,,,,,,,W (Dobrich 25K)
2010,73,45,28,61.6%,100-64,61.0%,849-666,56.0%,8-10,44.4%,0,,,,,,,,,,,,F (6x)
2009,40,24,16,60.0%,54-35,60.7%,441-343,56.3%,2-3,40.0%,0,,,,,,,,,,,,W (Le Havre 10K)
2008,45,30,15,66.7%,64-40,61.5%,520-418,55.4%,4-3,57.1%,0,,,,,,,,,,,,W (Alcobaca 10K)
2007,19,12,7,63.2%,26-17,60.5%,229-165,58.1%,1-2,33.3%,0,,,,,,,,,,,,SF (2x)
2006,11,3,8,27.3%,11-17,39.3%,119-142,45.6%,2-4,33.3%,0,,,,,,,,,,,,R16 (3x)
2005,3,2,1,66.7%,5-2,71.4%,38-20,65.5%,0-0,-,0,,,,,,,,,,,,QF (Cairo 1 10K)
2004,1,0,1,0.0%,0-2,0.0%,0-12,0.0%,0-0,-,0,,,,,,,,,,,,R32 (Bol 10K)
Career,639,356,283,55.7%,802-673,54.4%,7114-6446,52.5%,58-72,44.6%,9,52.2%,25.0%,1.8%,2.4%,66.1%,56.1%,42.2%,51.4%,39.1%,45.3%,0.80,
