Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 El Espinar Segovia R16,W vs Rosca,0.96,1.13,78.8,2.6,-,53.8%,-,52.9%,60.7%,48.1%
2019 W80 Biarritz R32,W vs Stollar,1.07,1.88,37.0,2.2,-,72.0%,-,65.2%,46.4%,64.0%
2019 W60 Versmold R16,L vs Bara,0.98,0.86,67.0,6.0,-,42.9%,-,52.2%,56.0%,35.6%
2019 W25 Denain SF,L vs Hobgarski,0.76,0.53,29.9,2.0,-,27.6%,-,57.7%,48.1%,32.0%
2019 W25 Prerov SF,W vs Carreras,0.99,1.52,39.1,2.9,-,65.2%,-,50.0%,77.8%,50.0%
2019 W25 Santa Margarita de Montbui SF,W vs Podoroska,0.97,1.54,48.7,2.1,-,75.9%,-,60.7%,66.7%,32.1%
2019 W25 Santa Margarita de Montbui R16,W vs Cortez Llorca,1.40,13.13,22.2,2.0,-,92.9%,-,91.7%,70.0%,75.0%
2019 W25 Santa Margarita de Montbui R32,W vs Gamiz,0.88,2.83,31.9,2.0,-,81.3%,-,75.0%,71.4%,68.4%
2019 W60 Les Franqueses del Valles QF,L vs Burrage,0.94,0.67,44.9,3.2,6.7%,56.7%,0.0%,35.7%,42.4%,33.3%
2019 W60 Les Franqueses del Valles R16,W vs Guerrero Alvarez,0.96,1.37,58.1,2.3,3.2%,61.3%,0.0%,66.7%,50.0%,53.1%
2019 W60 Les Franqueses del Valles R32,W vs Popovic,1.00,1.91,39.3,2.1,8.3%,75.0%,0.0%,65.0%,62.1%,50.0%
2019 Anning R32,L vs Zhang,0.99,0.74,41.2,4.0,0.0%,45.2%,0.0%,41.0%,50.0%,34.1%
2019 Bogota R32,L vs Lepchenko,0.91,0.63,42.3,2.2,0.0%,37.0%,0.0%,54.2%,48.4%,26.7%
2019 Bogota Q2,L vs Bara,0.99,0.85,71.2,8.1,0.0%,42.9%,0.0%,60.9%,34.8%,48.8%
2019 Bogota Q1,W vs Hives,0.97,1.18,67.4,11.2,1.8%,67.3%,2.0%,51.0%,43.4%,56.3%
2019 W80 Palm Harbor FL QF,L vs Kovinic,0.94,0.86,78.6,4.0,0.0%,46.4%,0.0%,46.2%,61.7%,35.7%
2019 W80 Palm Harbor FL R16,W vs Honcova,1.10,1.44,51.3,2.1,0.0%,65.6%,0.0%,58.6%,50.0%,48.3%
2019 W80 Palm Harbor FL R32,W vs Carrington,1.02,1.93,45.3,2.0,0.0%,68.2%,0.0%,71.4%,53.8%,60.9%
2019 W25 Campinas R16,W vs Haas,1.11,1.34,48.4,4.0,2.6%,61.5%,0.0%,50.0%,63.6%,41.9%
2019 W25 Curitiba R16,L vs Paolini,0.95,0.83,65.4,2.2,3.9%,47.1%,4.3%,44.7%,60.0%,34.0%
2019 (32 matches),,1.00,1.11,52.9,2.5,1.9%,56.9%,1.4%,56.7%,52.2%,44.0%
2018 (20 matches),,1.02,1.03,56.3,2.5,2.2%,55.2%,2.1%,57.4%,43.1%,45.2%
2017 (48 matches),,0.99,0.96,58.1,2.8,2.1%,54.8%,1.9%,55.6%,43.5%,43.6%
2016 (43 matches),,1.02,1.01,52.4,2.8,1.5%,56.0%,1.9%,54.4%,43.5%,45.1%
2015 (19 matches),,0.96,0.84,57.2,2.7,0.6%,51.6%,0.9%,48.3%,45.3%,41.5%
Career (208 matches),,1.00,1.00,55.1,2.7,1.6%,54.7%,1.7%,55.1%,45.5%,44.2%
